PatentID	AssigneeID
CN201921244614.9	A_001335
CN201921248181.4	A_001336
CN201921251857.5	A_001337
CN201921260308.4	A_001338
CN201921260887.2	A_000128
CN201921260984.1	A_001339
CN201921263927.9	A_001340
CN201921264166.9	A_001341
CN201921269935.4	A_001342
CN201921287983.6	A_001343
CN201921298446.1	A_001344
CN201921299270.1	A_001345
CN201921321173.8	A_000177
CN201921325376.4	A_001346
CN201921338560.2	A_001215
CN201921340469.4	A_000315
CN201921340469.4	A_001347
CN201921354760.7	A_001348
CN201921360542.4	A_001349
CN201921363817.X	A_001077
CN201921364381.6	A_001077
CN201921366649.X	A_001350
CN201921371528.4	A_001063
CN201921376986.7	A_001351
CN201921382086.3	A_001352
CN201921386146.9	A_001353
CN201921425306.6	A_000222
CN201921429224.9	A_001337
CN201921429953.4	A_001354
CN201921431184.1	A_001355
CN201921431879.X	A_001356
CN201921454466.3	A_000953
CN201921454816.6	A_001357
CN201921456081.0	A_000317
CN201921463223.6	A_000902
CN201921463227.4	A_000902
CN201921490337.X	A_001358
CN201921495779.3	A_000953
CN201921496548.4	A_001359
CN201921511730.2	A_000469
CN201921513525.X	A_001360
CN201921514006.5	A_001127
CN201921514479.5	A_000469
CN201921531021.0	A_000991
CN201921531493.6	A_001361
CN201921543366.8	A_001362
CN201921544404.1	A_001363
CN201921544447.X	A_001272
CN201921545393.9	A_001364
CN201921554582.2	A_001365
CN201921563658.8	A_000723
CN201921569478.0	A_001366
CN201921588864.4	A_001365
CN201921589038.1	A_001365
CN201921590584.7	A_001367
CN201921590958.5	A_001368
CN201921591889.X	A_001369
CN201921601056.7	A_001370
CN201921613578.9	A_001371
CN201921614187.9	A_001094
CN201921623464.2	A_000641
CN201921624091.0	A_001372
CN201921624091.0	A_001373
CN201921624325.1	A_000554
CN201921630111.5	A_001374
CN201921641703.7	A_001375
CN201921651257.8	A_001099
CN201921651567.X	A_001099
CN201921658957.X	A_000559
CN201921661067.4	A_001103
CN201921661566.3	A_001376
CN201921666126.7	A_001377
CN201921669015.1	A_001378
CN201921677513.0	A_000414
CN201921679529.5	A_000729
CN201921682707.X	A_001379
CN201921684711.X	A_001380
CN201921687308.2	A_001381
CN201921694684.4	A_001382
CN201921694875.0	A_001383
CN201921703259.7	A_001384
CN201921704806.3	A_001385
CN201921708150.2	A_001386
CN201921709799.6	A_000595
CN201921709799.6	A_000596
CN201921712090.1	A_001106
CN201921714739.3	A_001164
CN201921717992.4	A_001387
CN201921725095.8	A_000389
CN201921725905.X	A_000389
CN201921733175.8	A_001388
CN201921733588.6	A_001388
CN201921733714.8	A_001388
CN201921736214.X	A_000614
CN201921737489.5	A_001389
CN201921742419.9	A_001390
CN201921744327.4	A_001315
CN201921750569.4	A_000543
CN201921751184.X	A_001391
CN201921751282.3	A_001391
CN201921751343.6	A_001392
CN201921751429.9	A_001392
CN201921758467.7	A_000543
CN201921763915.2	A_001393
CN201921764271.9	A_001394
CN201921765875.5	A_001109
CN201921766515.7	A_001395
CN201921773235.9	A_001396
CN201921773442.4	A_001397
CN201921773442.4	A_000384
CN201921773444.3	A_001398
CN201921782745.2	A_001399
CN201921782745.2	A_000384
CN201921791680.8	A_000992
CN201921792944.1	A_001279
CN201921795663.1	A_001400
CN201921797612.2	A_001116
CN201921805434.3	A_000353
CN201921807737.9	A_001366
CN201921812232.1	A_001401
CN201921813104.9	A_001402
CN201921813104.9	A_001403
CN201921817592.0	A_001404
CN201921819164.1	A_001404
CN201921822448.6	A_001405
CN201921823142.2	A_000389
CN201921829559.X	A_001406
CN201921843416.4	A_001123
CN201921851387.6	A_000128
CN201921852742.1	A_001279
CN201921855787.4	A_001407
CN201921856722.1	A_001408
CN201921857681.8	A_001409
CN201921864351.1	A_001410
CN201921867329.2	A_000574
CN201921868841.9	A_000901
CN201921878067.X	A_001411
CN201921879073.7	A_000384
CN201921879073.7	A_001412
CN201921879073.7	A_001413
CN201921881954.2	A_001414
CN201921882215.5	A_001415
CN201921889380.3	A_001416
CN201921889380.3	A_001166
CN201921892502.4	A_000496
CN201921899753.5	A_001417
CN201921906698.8	A_000315
CN201921906698.8	A_001418
CN201921941079.2	A_001419
CN201921952562.0	A_001049
CN201921960211.4	A_001420
CN201921961738.9	A_001421
CN201921961739.3	A_001421
CN201921963871.8	A_000182
CN201921963871.8	A_001422
CN201921967206.6	A_001423
CN201921974901.5	A_001424
CN201921974920.8	A_001424
CN201921976037.2	A_000371
CN201921977348.0	A_000700
CN201921984167.0	A_001425
CN201921991561.7	A_001426
CN201921993102.2	A_001427
CN201921993698.6	A_001132
CN201921993698.6	A_000778
CN201921994204.6	A_001350
CN201921998941.3	A_000315
CN201921998941.3	A_001327
CN201922003097.2	A_001428
CN201922003099.1	A_001428
CN201922003103.4	A_001428
CN201922006672.4	A_001429
CN201922007870.2	A_001430
CN201922015162.3	A_001431
CN201922015187.3	A_001432
CN201922032145.0	A_001433
CN201922032590.7	A_001434
CN201922034704.1	A_001435
CN201922057172.3	A_000574
CN201922057574.3	A_001436
CN201922058806.7	A_001437
CN201922070480.X	A_001438
CN201922081998.3	A_001439
CN201922085315.1	A_001440
CN201922093039.3	A_001441
CN201922094203.2	A_001137
CN201922098576.7	A_001442
CN201922099734.0	A_000635
CN201922099734.0	A_001443
CN201922101192.6	A_000901
CN201922105195.7	A_001444
CN201922112749.6	A_000927
CN201922112752.8	A_000927
CN201922128165.8	A_001445
CN201922129108.1	A_000315
CN201922129108.1	A_001418
CN201922131764.5	A_001446
CN201922142519.4	A_001447
CN201922142582.8	A_001447
CN201922144409.1	A_000252
CN201922148609.4	A_001147
CN201922149963.9	A_001448
CN201922158080.4	A_000314
CN201922159367.9	A_000614
CN201922161995.0	A_001449
CN201922165377.3	A_000557
CN201922165378.8	A_000557
CN201922175040.0	A_000998
CN201922176506.9	A_001388
CN201922185271.X	A_001450
CN201922191768.2	A_001451
CN201922191935.3	A_001452
CN201922194860.4	A_000714
CN201922194860.4	A_000715
CN201922201167.5	A_001453
CN201922202604.5	A_001454
CN201922204152.4	A_001455
CN201922219558.X	A_001456
CN201922221310.7	A_001457
CN201922221876.X	A_001457
CN201922224042.4	A_000729
CN201922224875.0	A_000998
CN201922227806.5	A_001458
CN201922228335.X	A_001162
CN201922230286.3	A_001459
CN201922232046.7	A_001460
CN201922243693.8	A_001461
CN201922245689.5	A_001462
CN201922245903.7	A_001463
CN201922247395.6	A_001464
CN201922254466.5	A_000273
CN201922257411.X	A_001464
CN201922262226.X	A_001465
CN201922264827.4	A_001166
CN201922269200.8	A_000294
CN201922269480.2	A_001466
CN201922269514.8	A_001466
CN201922270018.4	A_001467
CN201922270018.4	A_001468
CN201922270018.4	A_001469
CN201922271800.8	A_001470
CN201922271800.8	A_001471
CN201922273572.8	A_001472
CN201922277822.5	A_001473
CN201922280417.9	A_001474
CN201922297103.X	A_000723
CN201922301416.8	A_000610
CN201922305460.6	A_001475
CN201922312731.0	A_000413
CN201922325271.5	A_000704
CN201922325394.9	A_001465
CN201922326125.4	A_001476
CN201922339205.3	A_000277
CN201922355000.4	A_001477
CN201922357830.0	A_000496
CN201922364196.3	A_001478
CN201922373595.6	A_001479
CN201922376407.5	A_001480
CN201922378607.4	A_001315
CN201922384672.8	A_001481
CN201922395094.8	A_001482
CN201922399035.8	A_000554
CN201922401530.8	A_000610
CN201922403239.4	A_001483
CN201922405383.1	A_001484
CN201922407085.6	A_001485
CN201922409205.6	A_001486
CN201922409393.2	A_000559
CN201922410851.4	A_001362
CN201922410900.4	A_001487
CN201922411236.5	A_001488
CN201922412469.7	A_001489
CN201922435584.6	A_001490
CN201922437247.0	A_000856
CN201922437256.X	A_001491
CN201922439041.1	A_001492
CN201922452485.9	A_001493
CN201922452690.5	A_001494
CN201922453601.9	A_001494
CN201922456765.7	A_001495
CN201922458479.4	A_001496
CN201922462415.1	A_001497
CN201922462530.9	A_001498
CN201922462530.9	A_001179
CN201922462933.3	A_001087
CN201922462933.3	A_001499
CN201922462933.3	A_000384
CN201922462933.3	A_001500
CN201922462933.3	A_001501
CN201922462988.4	A_001502
CN201922464861.6	A_001503
CN201922465544.6	A_001495
CN201922474097.0	A_001184
CN201922474368.2	A_001504
CN201922482852.X	A_001505
CN201922483114.7	A_001506
CN201922488993.2	A_001507
CN201922494539.8	A_001508
CN201922496023.7	A_001509
CN201922496819.2	A_001505
CN201922497017.3	A_001510
CN201980004751.1	A_000906
CN201980005407.4	A_000128
CN201980006606.7	A_000909
CN201980010063.6	A_001511
CN201980010332.9	A_001512
CN201980010501.9	A_001513
CN201980012486.1	A_000128
CN201980014705.X	A_000375
CN201980020301.1	A_000375
CN201980021386.5	A_000376
CN201980023966.8	A_001514
CN201980027897.8	A_000260
CN201980036597.6	A_001515
CN201980038676.0	A_001516
CN201980040132.8	A_001517
CN201980043456.7	A_001518
CN201980045317.8	A_001519
CN201980046192.0	A_000906
CN201980048745.6	A_001520
CN201980052824.4	A_001518
CN201980053506.X	A_001521
CN201980058019.2	A_001522
CN201980068995.6	A_001523
CN201980068995.6	A_001524
CN201980078990.1	A_001525
CN201980079683.5	A_001517
CN201980081520.0	A_001526
CN201980086779.4	A_001527
CN201980087080.X	A_001528
CN201980089123.8	A_001529
CN201980094963.3	A_000128
CN2020070268W	A_000182
CN2020070268W	A_001530
CN2020070268W	A_001531
CN2020070268W	A_001532
CN2020070268W	A_001533
CN2020070268W	A_001534
CN2020087054W	A_001535
CN2020087054W	A_001536
CN2020087056W	A_001535
CN2020087056W	A_001536
CN2020098693W	A_001537
CN2020098693W	A_001538
CN202010004989.9	A_001539
CN202010012830.1	A_001540
CN202010014647.5	A_001362
CN202010015261.6	A_001541
CN202010015722.X	A_001541
CN202010015726.8	A_001541
CN202010017524.7	A_000228
CN202010017524.7	A_000294
CN202010018108.9	A_001542
CN202010018553.5	A_001542
CN202010021373.2	A_001508
CN202010044225.2	A_001543
CN202010049124.4	A_001544
CN202010049675.0	A_000273
CN202010056644.8	A_000998
CN202010059245.7	A_000998
CN202010065649.7	A_001545
CN202010065649.7	A_000184
CN202010065854.3	A_000299
CN202010065854.3	A_001546
CN202010066567.4	A_000514
CN202010070550.6	A_000182
CN202010073207.7	A_000369
CN202010077773.5	A_000636
CN202010079106.0	A_000895
CN202010080347.7	A_001547
CN202010085228.0	A_001548
CN202010085984.3	A_001549
CN202010086839.7	A_000850
CN202010086962.9	A_000850
CN202010088427.7	A_000388
CN202010089373.6	A_000461
CN202010089373.6	A_000304
CN202010093025.6	A_000273
CN202010095946.6	A_001550
CN202010098558.3	A_000317
CN202010100425.5	A_001551
CN202010101085.8	A_000476
CN202010101085.8	A_001552
CN202010103242.9	A_001553
CN202010103242.9	A_001554
CN202010104669.0	A_001005
CN202010113299.7	A_000138
CN202010113326.0	A_000729
CN202010113511.X	A_000138
CN202010116803.9	A_000923
CN202010121450.1	A_001555
CN202010124416.X	A_000377
CN202010141540.7	A_000162
CN202010151971.1	A_001556
CN202010156846.X	A_000994
CN202010157069.0	A_001129
CN2020101583W	A_001557
CN2020101583W	A_001558
CN202010162935.5	A_000310
CN202010163655.6	A_001559
CN202010177670.6	A_000439
CN202010184059.6	A_001560
CN202010184851.1	A_001561
CN202010187670.4	A_001562
CN202010189253.3	A_001563
CN202010189253.3	A_000416
CN202010191870.7	A_001564
CN202010193725.2	A_001565
CN202010194138.5	A_001566
CN202010197870.8	A_000375
CN202010197987.6	A_000326
CN202010201924.3	A_001567
CN202010201924.3	A_001568
CN202010204899.4	A_000304
CN202010206162.6	A_001569
CN202010208324.X	A_000310
CN202010210756.4	A_000182
CN202010217228.1	A_000138
CN202010217919.1	A_001087
CN202010217919.1	A_001570
CN202010217919.1	A_000384
CN202010221281.9	A_001571
CN202010221844.4	A_001572
CN202010222795.6	A_001573
CN202010227557.4	A_001574
CN202010228831.X	A_000784
CN202010230492.9	A_001575
CN202010233653.X	A_001576
CN202010233939.8	A_000750
CN202010236152.7	A_000252
CN202010237467.3	A_000162
CN202010238690.X	A_001577
CN202010239244.0	A_001578
CN202010242262.4	A_000255
CN202010242262.4	A_001579
CN202010246912.2	A_001580
CN202010254438.8	A_000596
CN202010258466.7	A_001581
CN202010258466.7	A_000416
CN202010261225.8	A_001582
CN202010261225.8	A_001583
CN202010278785.4	A_001584
CN202010297008.4	A_000469
CN202010297191.8	A_001585
CN202010299596.5	A_000273
CN202010301318.9	A_001586
CN202010303531.3	A_000681
CN202010309266.X	A_001587
CN202010315724.0	A_001588
CN202010315724.0	A_001589
CN202010319639.1	A_001590
CN202010321857.9	A_001591
CN202010322484.7	A_000439
CN202010326359.3	A_001592
CN202010333695.0	A_001593
CN202010337616.3	A_001591
CN202010341973.7	A_000998
CN202010345005.3	A_001594
CN202010359926.5	A_000234
CN202010361393.4	A_001571
CN202010363939.X	A_001595
CN202010365265.7	A_000182
CN202010370049.1	A_001429
CN202010370673.1	A_001596
CN202010372800.1	A_001597
CN202010380627.X	A_001598
CN202010382282.1	A_001599
CN202010402636.4	A_001600
CN202010402636.4	A_001601
CN202010405391.0	A_001429
CN202010410535.1	A_001602
CN202010410878.8	A_000692
CN202010414576.8	A_001166
CN202010422149.4	A_000313
CN202010422562.0	A_001603
CN202010425654.4	A_000316
CN202010429838.8	A_001604
CN202010433963.6	A_001605
CN202010437382.X	A_001606
CN202010439770.1	A_000377
CN202010440592.4	A_001607
CN202010440677.2	A_001607
CN202010442134.4	A_001608
CN202010444160.0	A_001609
CN202010448550.5	A_001610
CN202010455389.4	A_001071
CN202010455389.4	A_001072
CN202010458542.9	A_000405
CN202010458579.1	A_001611
CN202010464113.2	A_001612
CN202010464775.X	A_001613
CN202010467181.4	A_000884
CN202010484690.8	A_001614
CN202010484690.8	A_000326
CN202010485740.4	A_001615
CN202010488294.2	A_001616
CN202010488440.1	A_001616
CN202010491568.3	A_000304
CN202010491570.0	A_000304
CN202010491690.0	A_000304
CN202010492439.6	A_001578
CN202010497230.9	A_001617
CN202010498364.2	A_001618
CN202010499912.3	A_001619
CN202010503736.6	A_000955
CN202010505408.X	A_000464
CN202010507695.8	A_001620
CN202010508870.5	A_001621
CN202010509311.6	A_001622
CN202010509311.6	A_001623
CN202010509479.7	A_001624
CN202010510954.2	A_001625
CN202010512447.2	A_001626
CN202010516016.3	A_001627
CN202010518122.5	A_001628
CN202010521071.1	A_001003
CN202010525066.8	A_001629
CN202010527065.7	A_001630
CN202010528339.4	A_001631
CN202010537609.8	A_001632
CN202010541144.3	A_001616
CN202010542127.1	A_000316
CN202010547134.0	A_001621
CN202010558375.5	A_001633
CN202010560788.7	A_000315
CN202010560788.7	A_001634
CN202010563154.7	A_000299
CN202010566579.3	A_001616
CN202010567817.2	A_000198
CN202010568048.8	A_001600
CN202010568048.8	A_001601
CN202010570644.X	A_001616
CN202010575789.9	A_001635
CN202010594065.9	A_000164
CN202010596434.8	A_001636
CN202010596653.6	A_001637
CN202010596674.8	A_001637
CN202010606175.2	A_001638
CN202010606175.2	A_001639
CN202010608340.8	A_001640
CN202010623181.9	A_001641
CN202010628101.9	A_001642
CN202010633679.3	A_000709
CN202010634421.5	A_001643
CN202010641362.4	A_001644
CN202010641836.5	A_001645
CN202010644160.5	A_001646
CN202010644739.1	A_000407
CN202010647099.X	A_000884
CN202010649912.7	A_000996
CN202010655359.8	A_000407
CN202010656401.8	A_001600
CN202010656401.8	A_001601
CN202010662887.6	A_001647
CN202010664426.2	A_000333
CN202010684516.8	A_000182
CN202010684516.8	A_001648
CN202010691797.X	A_000641
CN202010691859.7	A_001649
CN202010694358.4	A_000196
CN202010694858.8	A_001650
CN202010697779.2	A_001651
CN202010699856.8	A_001652
CN202010699856.8	A_001653
CN202010700739.9	A_001654
CN202010700739.9	A_001655
CN202010701150.0	A_001656
CN202010701536.1	A_000704
CN202010703882.3	A_001657
CN202010704710.8	A_001658
CN202010707885.4	A_001659
CN202010708166.4	A_001660
CN202010708399.4	A_000735
CN202010709286.6	A_000294
CN202010712588.9	A_000914
CN202010713854.X	A_001661
CN202010720341.1	A_001662
CN202010720515.4	A_001663
CN202010720784.0	A_001664
CN202010721336.2	A_001665
CN202010722821.1	A_000845
CN202010731982.7	A_001666
CN202010732271.1	A_001667
CN202010733586.8	A_000884
CN202010734806.9	A_001668
CN202010737889.7	A_000134
CN202010737894.8	A_000134
CN202010738268.0	A_001669
CN202010739499.3	A_000333
CN202010739927.2	A_000134
CN202010739934.2	A_001670
CN202010750459.9	A_001671
CN202010752140.X	A_001672
CN202010753124.2	A_001673
CN202010757460.4	A_001674
CN202010762821.4	A_000222
CN202010765479.3	A_000182
CN202010767702.8	A_000543
CN202010768427.1	A_001675
CN202010772238.1	A_001000
CN202010774035.6	A_001676
CN202010776957.0	A_001677
CN202010792130.9	A_000182
CN202010794213.1	A_001678
CN202010794213.1	A_001679
CN202010794213.1	A_001680
CN202010798149.4	A_001681
CN202010800040.X	A_001682
CN202010805056.X	A_001683
CN202010813931.9	A_000469
CN202010815864.4	A_001684
CN202010822940.4	A_001657
CN202010823308.1	A_001685
CN202010826140.X	A_001686
CN202010827168.5	A_000333
CN202010827346.4	A_001687
CN202010829878.1	A_000542
CN202010832694.0	A_001688
CN202010832829.3	A_000469
CN202010834218.2	A_001689
CN202010835379.3	A_000990
CN202010838229.8	A_001131
CN202010838515.4	A_001110
CN202010841400.0	A_001690
CN202010843818.5	A_001691
CN202010849741.2	A_001692
CN202010853388.5	A_001693
CN202010856902.0	A_001694
CN202010859974.0	A_000304
CN202010866790.7	A_001695
CN202010870718.1	A_001696
CN202010875915.2	A_001697
CN202010877121.X	A_001698
CN202010877435.X	A_001699
CN202010880845.X	A_001700
CN202010882062.5	A_000377
CN202010884865.4	A_001659
CN202010891535.8	A_001701
CN202010891741.9	A_000222
CN202010894040.0	A_001702
CN202010898880.4	A_001703
CN202010899912.2	A_000543
CN202010899998.9	A_000222
CN202010901203.3	A_001704
CN202010901889.6	A_000511
CN202010907570.4	A_001705
CN202010910070.6	A_000231
CN202010913245.9	A_000458
CN202010914692.6	A_000994
CN202010927931.1	A_000182
CN202010927933.0	A_000182
CN202010928417.X	A_001706
CN202010936004.6	A_001707
CN202010937240.X	A_001708
CN202010939600.X	A_001709
CN202010940251.3	A_000351
CN202010946380.3	A_000609
CN202010946380.3	A_000405
CN202010951356.9	A_001710
CN202010952072.1	A_001711
CN202010952539.2	A_000538
CN202010953185.3	A_001685
CN202010955607.0	A_000543
CN202010955707.3	A_000543
CN202010956492.7	A_000543
CN202010956903.2	A_001712
CN202010962228.4	A_001029
CN202010978999.2	A_001713
CN202010980815.6	A_001714
CN202010981551.6	A_001707
CN2020109821W	A_001688
CN2020109821W	A_001715
CN202010992252.2	A_001716
CN202010998441.0	A_000634
CN202010998906.2	A_000735
CN202010998946.7	A_000377
CN202011001408.2	A_000371
CN202011008036.6	A_001717
CN202011008570.7	A_001718
CN202011019167.4	A_001304
CN202011019167.4	A_001305
CN202011019585.3	A_001719
CN202011025857.0	A_001720
CN202011025871.0	A_001721
CN202011031773.8	A_001722
CN202011037988.0	A_000375
CN202011052397.0	A_001723
CN202011055290.1	A_001604
CN202011055332.1	A_001724
CN202011055332.1	A_000384
CN202011058172.6	A_001671
CN202011058256.X	A_001445
CN202011059838.X	A_000337
CN202011063420.6	A_001725
CN202011070705.2	A_001726
CN202011073742.9	A_001546
CN202011076311.8	A_001727
CN202011078307.5	A_001143
CN202011078592.0	A_001728
CN202011083467.9	A_001729
CN202011085634.3	A_001730
CN202011087915.2	A_001731
CN202011089364.3	A_001726
CN202011092411.X	A_001732
CN202011095254.8	A_001733
CN202011096058.2	A_001734
CN202011098788.6	A_001735
CN202011098990.9	A_001143
CN202011106378.1	A_000196
CN202011107921.X	A_001736
CN202011108637.4	A_001737
CN202011117665.2	A_001738
CN202011117739.2	A_001739
CN202011118313.9	A_001143
CN202011136218.1	A_001636
CN202011141862.8	A_001740
CN202011146479.1	A_001741
CN202011148249.9	A_000223
CN202011148669.7	A_000222
CN202011166478.3	A_000749
CN202011169255.2	A_000182
CN202011173094.4	A_001742
CN202011173132.6	A_001743
CN202011174661.8	A_001744
CN202011181709.8	A_001745
CN202011181709.8	A_000384
CN202011181812.2	A_001746
CN202011192565.6	A_000345
CN202011192725.7	A_000387
CN202011194585.7	A_001747
CN202011196036.3	A_001150
CN202011197153.1	A_000345
CN202011198923.4	A_001748
CN202011199148.4	A_001749
CN202011199961.1	A_000345
CN202011200315.2	A_000345
CN202011202285.9	A_001750
CN202011203235.2	A_000276
CN202011206142.5	A_001751
CN202011208784.9	A_001752
CN202011210223.2	A_001753
CN202011212354.4	A_001323
CN202011212354.4	A_001324
CN202011213115.0	A_000345
CN202011218679.3	A_001445
CN202011219816.5	A_001754
CN202011223949.X	A_000294
CN202011226577.6	A_000893
CN202011226920.7	A_001755
CN202011230454.X	A_001756
CN202011231361.9	A_001757
CN202011231627.X	A_001758
CN202011231907.0	A_001759
CN202011232984.8	A_001725
CN202011233864.X	A_001760
CN202011233932.2	A_001725
CN202011234052.7	A_001761
CN202011235947.2	A_001762
CN202011235954.2	A_000810
CN202011239654.1	A_001149
CN202011241231.3	A_001200
CN202011251464.1	A_000196
CN202011255888.5	A_001763
CN202011258491.1	A_000198
CN202011260532.0	A_001068
CN202011261814.2	A_001764
CN202011262363.4	A_001765
CN202011263466.2	A_001766
CN202011265184.6	A_000384
CN202011265184.6	A_001767
CN202011268088.7	A_001768
CN202011274759.0	A_001399
CN202011274759.0	A_000384
CN202011274784.9	A_001399
CN202011274784.9	A_000384
CN202011274808.0	A_001399
CN202011274808.0	A_000384
CN202011275342.6	A_000461
CN202011275342.6	A_000304
CN202011277474.2	A_001769
CN202011278659.5	A_001770
CN202011279739.2	A_001771
CN202011280213.6	A_000614
CN202011292273.X	A_001324
CN202011293099.0	A_001772
CN202011295706.7	A_000477
CN202011296391.8	A_001773
CN202011296391.8	A_000384
CN202011297716.4	A_001774
CN202011300279.7	A_000509
CN202011302896.0	A_001775
CN202011305920.6	A_001025
CN202011306522.6	A_000469
CN202011306891.5	A_001775
CN202011307643.2	A_000477
CN202011315189.5	A_000998
CN202011316742.7	A_000345
CN202011318316.7	A_001776
CN202011319097.4	A_001776
CN202011320199.8	A_001777
CN202011321481.8	A_001778
CN202011332292.0	A_001671
CN202011334723.7	A_000252
CN202011335789.8	A_001779
CN202011336712.2	A_001132
CN202011336712.2	A_000778
CN202011337407.5	A_001780
CN202011342076.4	A_001725
CN202011342096.1	A_001725
CN202011342132.4	A_001725
CN202011342140.9	A_001725
CN202011342156.X	A_001725
CN202011345209.3	A_001781
CN202011346736.6	A_001725
CN202011346774.1	A_001725
CN202011346881.4	A_001725
CN202011346892.2	A_001725
CN202011347079.7	A_000730
CN202011353624.3	A_001782
CN202011354278.0	A_000893
CN202011361209.2	A_000554
CN202011361462.8	A_000893
CN202011363958.9	A_001783
CN202011363970.X	A_001783
CN202011367236.0	A_000255
CN202011367236.0	A_001579
CN202011368543.0	A_000222
CN202011368543.0	A_001784
CN202011369672.1	A_000196
CN202011373318.6	A_001785
CN202011376132.6	A_000394
CN202011376422.0	A_001786
CN202011380500.4	A_001787
CN202011395116.1	A_001109
CN202011396607.8	A_001788
CN202011401722.X	A_001789
CN202011406708.9	A_001790
CN202011427484.X	A_001791
CN202011428759.1	A_001792
CN202011436572.6	A_001445
CN202011444335.4	A_000553
CN202011446554.6	A_001793
CN202011461817.0	A_001794
CN202011463335.9	A_000345
CN202011465025.0	A_001795
CN202011468370.X	A_000252
CN202011469424.4	A_001796
CN202011480031.3	A_001797
CN202011480419.3	A_000543
CN202011480505.4	A_001798
CN202011480505.4	A_001799
CN202011480583.4	A_001800
CN202011482959.5	A_001801
CN202011483400.4	A_000543
CN202011489235.3	A_001802
CN202011500798.8	A_001803
CN202011501780.X	A_001804
CN202011506884.X	A_000564
CN202011509146.0	A_001136
CN202011509877.5	A_001805
CN202011511499.4	A_001806
CN202011515342.9	A_001136
CN202011516440.4	A_001807
CN202011522090.2	A_000614
CN202011522411.9	A_001808
CN202011528733.4	A_001809
CN202011533132.2	A_001810
CN202011533706.6	A_001811
CN202011534758.5	A_000417
CN202011536709.5	A_001812
CN202011543155.1	A_001813
CN202011543402.8	A_001377
CN202011543782.5	A_001814
CN202011548872.3	A_001815
CN202011549700.8	A_001808
CN202011556065.6	A_000496
CN202011557594.8	A_000144
CN202011557923.9	A_000496
CN202011560460.1	A_001816
CN202011561015.7	A_001817
CN202011567596.5	A_001018
CN202011567713.8	A_000614
CN202011568390.4	A_000735
CN202011572250.4	A_001818
CN202011572803.6	A_001171
CN202011573050.0	A_000345
CN202011575583.2	A_001819
CN202011586643.0	A_001820
CN202011591240.5	A_001821
CN202011597862.9	A_001822
CN202011599521.5	A_000496
CN202011603703.5	A_001774
CN202011609694.0	A_001823
CN202011613530.5	A_000182
CN202011614238.5	A_001183
CN202011620716.3	A_000830
CN202011623000.9	A_001824
CN202011623225.4	A_001136
CN202011624183.6	A_000990
CN202011633428.1	A_001825
CN202011639259.2	A_001826
CN202011641641.7	A_001826
CN202011643439.8	A_000543
CN202011643976.2	A_000496
CN2020120469W	A_000128
CN2020120469W	A_000129
CN2020124377W	A_000514
CN2020124377W	A_001827
CN2020125136W	A_000915
CN2020125136W	A_001828
CN2020130704W	A_001725
CN202020001138.4	A_001829
CN202020004301.2	A_001830
CN202020005360.1	A_001831
CN202020013699.6	A_001539
CN202020014328.X	A_001832
CN202020016008.8	A_001833
CN202020016151.7	A_001834
CN202020021293.2	A_001835
CN202020021979.1	A_001540
CN202020025646.6	A_001836
CN202020027057.1	A_001541
CN202020027064.1	A_001541
CN202020027065.6	A_001541
CN202020027732.0	A_001541
CN202020031487.0	A_000128
CN202020034760.5	A_000349
CN202020035396.4	A_001541
CN202020048751.1	A_001837
CN202020053256.X	A_001621
CN202020061632.X	A_001838
CN202020065933.X	A_001505
CN202020070093.6	A_001505
CN202020071853.5	A_001839
CN202020072307.3	A_001840
CN202020073930.0	A_001841
CN202020076462.2	A_001842
CN202020077110.9	A_001505
CN202020080515.8	A_001843
CN202020080515.8	A_001844
CN202020087664.7	A_001845
CN202020087734.9	A_001845
CN202020091748.8	A_001506
CN202020097160.3	A_001544
CN202020098114.5	A_001508
CN202020101818.3	A_000273
CN202020104796.6	A_001846
CN202020106867.6	A_001847
CN202020106886.9	A_001451
CN202020112509.6	A_001848
CN202020130814.8	A_001849
CN202020138060.0	A_001048
CN202020140137.8	A_001850
CN202020140439.5	A_000767
CN202020148694.4	A_001851
CN202020149076.1	A_001852
CN202020154062.9	A_001853
CN202020157230.X	A_001854
CN202020157394.2	A_000476
CN202020157557.7	A_001855
CN202020159919.6	A_001399
CN202020161279.2	A_000850
CN202020161289.6	A_000850
CN202020161687.8	A_001856
CN202020161702.9	A_001857
CN202020168414.6	A_001070
CN202020169705.7	A_001858
CN202020170817.4	A_001859
CN202020171261.0	A_001860
CN202020176193.7	A_000273
CN202020183033.5	A_000992
CN202020183037.3	A_000992
CN202020183223.7	A_001861
CN202020185732.3	A_001862
CN202020188614.8	A_001863
CN202020189167.8	A_001864
CN202020189196.4	A_001865
CN202020196376.5	A_000681
CN202020201729.6	A_000729
CN202020202210.X	A_001866
CN202020202482.X	A_000729
CN202020206173.X	A_001867
CN202020206173.X	A_001868
CN202020206173.X	A_001869
CN202020206173.X	A_001870
CN202020206173.X	A_001871
CN202020206173.X	A_001872
CN202020209994.9	A_001590
CN202020210541.8	A_001345
CN202020212889.0	A_001873
CN202020219580.4	A_000377
CN202020221855.8	A_000709
CN202020222745.3	A_000709
CN202020227931.6	A_001860
CN202020228353.8	A_001474
CN202020248232.X	A_001874
CN202020250166.X	A_001875
CN202020252780.X	A_001876
CN202020254855.8	A_001877
CN202020256536.0	A_001878
