PatentID	AssigneeID
CN202310572049.3	A_001190
CN202311338624.X	A_000477
US202318698277A	A_009973
JP2020157257A	A_010941
US202218066248A	A_007719
AU2023203063A	A_020624
CN202210174578.3	A_019284
CN202180085752.0	A_000910
CN202111217560.9	A_021364
US201916352185A	A_006703
CN202210868161.7	A_020767
IN202241051679	A_007790
IN202121047159	A_022691
CN202023319677.1	A_003346
CN202110881270.8	A_003875
CN202323452629.3	A_022304
CN202210256828.8	A_001770
JP2018138958A	A_006090
IN202221005538	A_022777
JP2019163507A	A_006198
CN202210498737.5	A_020767
US202017247790A	A_007751
CN202380092800.8	A_021059
US202318098588A	A_000050
US202318220097A	A_024966
CN202310769349.0	A_021994
CA3065731A	A_020646
KR20210021467A	A_023558
EP18933853A	A_013595
US202318339461A	A_024353
KR20180118076A	A_023267
KR20230081149A	A_023971
US202117455473A	A_009911
US202016749200A	A_024455
CN202211425592.2	A_008975
CN202011436119.5	A_021031
CN202010603024.1	A_000315
IB2019061250W	A_022574
CN202310826980.X	A_010128
US202318302386A	A_022512
JP2018206529A	A_006114
US202217740160A	A_007661
CN202210622959.3	A_001003
AU2021107439A	A_020608
CN202111040829.0	A_020665
CN202211557263.3	A_000895
CN202111559823.4	A_020767
CN201880043257.1	A_012652
CN202111340113.2	A_021386
CN202210403246.8	A_021547
CN201880098130.X	A_020780
US202217956940A	A_007958
CN201811492747.8	A_000756
KR20190111340A	A_006695
DE112018001447T	A_007778
US201916279357A	A_024309
KR20230019954A	A_007162
JP2021012898A	A_017589
CN201910254872.3	A_000304
CN202311751863.8	A_001363
CN202311208490.X	A_008801
CN202111143286.5	A_021328
CN202311724249.2	A_019370
KR20230010209A	A_006493
JP2019182805A	A_022956
CN202310797280.2	A_000177
KR20230106070A	A_023989
CN202111044664.4	A_001366
CN201910945757.0	A_020723
US202318161999A	A_022445
CN202110925104.3	A_020752
CN201910031685.9	A_020783
US201916252543A	A_024305
US202117518012A	A_005577
KR20220106370A	A_023794
US202318196986A	A_024272
CN202310769349.0	A_000384
KR20210177093A	A_023702
CN201811073251.7	A_020707
CN201811215787.8	A_020722
KR20190174654A	A_006945
JP2020034274A	A_006114
CN202311761928.7	A_001372
CN202211652066.X	A_001613
CN202211101549.0	A_001613
CN202211434486.0	A_021749
CN202211521784.3	A_021522
US202016990411A	A_024521
CN2021104202W	A_005857
IN2021051186W	A_022674
CN202280099860.8	A_021839
KR20220157890A	A_007025
CN202311449591.6	A_004005
US202217957256A	A_008393
CN202110879618.X	A_000182
IN202311019288	A_013214
CN202310967219.8	A_022045
KR20190098353A	A_023363
CN202311675335.9	A_022228
CN202311326053.8	A_001634
US202117155532A	A_024619
US201916297364A	A_024316
CN202010819487.1	A_000294
DE202023103973U	A_022361
CN202210773604.4	A_021605
CN202011031428.4	A_021078
CN202211634246.5	A_000260
CN202110025542.4	A_010333
KR20230155469A	A_024044
CN202310356107.9	A_021909
US202318527162A	A_005809
KR20180110867A	A_006716
KR20220103067A	A_006661
CN202210870765.5	A_001363
CN202311486013.X	A_022172
KR20210154663A	A_023672
US201815989489A	A_006703
US202017027039A	A_024538
CA3104119A	A_020648
JP2022533395A	A_023107
US201815960640A	A_024232
IN202217011296	A_022585
US201816643991A	A_007719
KR20210118140A	A_023637
CN202323334230.5	A_000864
CN202310632190.8	A_018657
CN202110948248.0	A_001071
CN202111624638.9	A_021452
FR2309595A	A_022541
CN202211243569.1	A_021702
CN202311787387.5	A_022261
CN202110784002.4	A_021288
KR20210086650A	A_006267
JP2023184817A	A_005618
BR112020013972A	A_007705
US202118270397A	A_018178
CN202111540584.8	A_021430
EP19908505A	A_013124
CN202210426803.8	A_019128
CN202311035820.X	A_022057
US202017107736A	A_024580
CN202311364873.6	A_022147
DE102023117466A	A_022345
KR20220176573A	A_023867
CN202311279033.X	A_021212
KR20200128794A	A_009605
KR20180129143A	A_010976
US201815963143A	A_005809
US202218294155A	A_024886
CN202310138675.1	A_001865
CN202310539666.3	A_021937
CN202111441490.5	A_021410
CN202180005307.9	A_021471
CN201910315522.3	A_011662
US201916731891A	A_024399
US202318099776A	A_007824
JP2021193096A	A_013319
CN2022132390W	A_021824
JP2022520207A	A_023103
CN201810603814.2	A_020683
CN202310988332.4	A_004080
JP2020540392A	A_023001
US202118252169A	A_015130
EP22828870A	A_007383
CN202311437213.6	A_001060
CN202311051000.X	A_000326
KR20210175349A	A_023700
US202117461252A	A_022484
JP2022080016A	A_023077
CN201810404931.6	A_020677
US202017076579A	A_005469
CN202310214501.9	A_021885
CN202010518074.X	A_000292
CN201810750002.0	A_000182
IN202311048893	A_022835
CN2023124352W	A_022292
EP19807665A	A_022404
CN202211524233.2	A_000384
US202118705126A	A_007383
US202318226565A	A_024972
CN202211664790.4	A_003114
US201916712502A	A_006703
CN202310760615.3	A_021992
JP2020122143A	A_005604
CN202110383706.0	A_021220
JP2020107230A	A_006313
CN202111044664.4	A_000292
US201916242520A	A_007705
KR20190151848A	A_023397
CN202310983553.2	A_001099
IN202121016180	A_022687
CN202510522997.5	A_021242
CN202210135087.8	A_021498
CN202111024520.2	A_021320
CN202110046360.5	A_003130
CN202110247254.3	A_012656
CO2018000021W	A_022320
CN202211636977.3	A_021782
IN201817011149	A_022607
JP2019022675A	A_005604
US202117755086A	A_024593
CN202110600483.9	A_021265
US202017067276A	A_005469
CN202011466964.7	A_021139
US202217944094A	A_005577
US202318241075A	A_024271
CN202210246271.X	A_002872
KR20230049485A	A_023925
US201917756674A	A_007824
KR20210050734A	A_023588
CN202310665646.0	A_003875
KR20190125030A	A_006779
KR20257021396A	A_024110
CN202110749529.3	A_021281
LU501248A	A_024112
TW112104021A	A_024188
KR20200117102A	A_012471
KR20220166817A	A_023858
CN202180002248.X	A_012652
CN202311200125.4	A_022101
US202117201419A	A_024642
CN201811179366.4	A_020717
CN202310456470.8	A_000756
CN202311691103.2	A_000384
CN202211487009.0	A_021754
CN202211693979.6	A_010259
CN202311696236.9	A_015420
CN202211065961.1	A_003256
CN202310128657.5	A_020812
CN201910620768.1	A_020723
CN202311854141.5	A_022287
JP2022067096A	A_023073
IN202331062418	A_022874
KR20190173119A	A_006694
CN202010197757.X	A_004005
US202217683125A	A_022517
CN2020078629W	A_000492
EP20788571A	A_022449
CN202310094129.2	A_018907
KR20230194013A	A_010991
CN201810825689.X	A_000198
US202318219886A	A_022400
KR20210157133A	A_007790
US202117525246A	A_024713
US202318114453A	A_024545
CN202222480733.2	A_003095
CN202010510683.0	A_021006
KR20180143850A	A_023283
EP21196602A	A_007790
AU2021107439A	A_020610
US202318165120A	A_022336
CN202110464398.4	A_001676
CN202010107027.6	A_000308
DE202023103973U	A_022362
KR20230012578A	A_023900
JP2023528006A	A_023176
CN201910587455.0	A_001821
US2023084447W	A_022336
CN202011133499.5	A_021086
JP2023078671A	A_023132
KR20230018276A	A_006702
CN201811123247.7	A_000198
KR20220140502A	A_006702
CN201811518727.3	A_020742
CN201910218449.8	A_020797
US202117483944A	A_024696
US202318173421A	A_007700
KR2019012391W	A_023369
CN202111103703.3	A_021340
CN202211636576.8	A_008931
US202217892339A	A_005548
CN201910467770.X	A_016582
CN202110592734.3	A_014927
CN202110317561.4	A_020967
CN201911400504.1	A_020909
JP2019231829A	A_022964
US201815993280A	A_024240
CN202010642437.0	A_020752
CN202310266803.0	A_021892
CN202111449863.3	A_000273
CN202211728523.9	A_021814
US202017078148A	A_024560
CN201910009101.8	A_020726
KR20230145354A	A_015104
CN202111471473.6	A_001027
JP2019194549A	A_000037
JP2022109168A	A_017588
CN202311518616.3	A_000315
AU2020102305A	A_020577
CN202311321842.2	A_000384
CN202311638040.4	A_016770
US202218148268A	A_005809
KR20200020826A	A_006694
CN202211380952.1	A_000863
CN202211030529.9	A_000196
US201815912316A	A_014421
CN202311823232.2	A_022276
CN202310183698.4	A_001676
CN201980092470.6	A_020935
US202117391395A	A_022336
CN201920821228.5	A_020914
CN202311362019.6	A_020752
CN202210577574.X	A_003155
CN202010704859.6	A_021033
CN202311486013.X	A_022173
IN202311086871	A_000045
KR20257016415A	A_024104
CN202211014426.3	A_021656
KR2019008572W	A_006695
CN2018124346W	A_000128
CN202310804647.9	A_022002
CN202111603196.X	A_000831
JP2025518350A	A_023190
KR20220084058A	A_023775
IN202341083886	A_017376
DE112023000383T	A_022336
KR20230152300A	A_023845
CN202210067388.1	A_001017
EP18156807A	A_000112
CN202211319263.X	A_003042
CN201811392270.6	A_020723
IN202241037444	A_022798
CN202311781202.X	A_000406
CN202311366689.5	A_001568
CN202311097477.1	A_000509
CN201811549441.1	A_002933
KR20230155829A	A_024045
KR20230186530A	A_012487
CN202110901991.0	A_021304
CN202011021830.4	A_021077
JP2021509055A	A_005496
US202117794636A	A_005496
US202117504711A	A_007790
US202318545141A	A_005809
CN201810299122.3	A_001229
CN202311816957.9	A_021686
CN202011253124.2	A_021107
US2020012833W	A_007705
KR20180108168A	A_023264
CN202010603574.3	A_000315
KR20180127222A	A_006556
JP2022091665A	A_008252
US202318471858A	A_000005
US202318191704A	A_005857
KR20190102525A	A_006695
CN202110827342.0	A_001600
CN202311571862.5	A_001568
CN202180090039.5	A_021476
KR20210110201A	A_023632
US201816144694A	A_024265
US202218272965A	A_024882
CN202110707119.2	A_000292
CN202310347799.0	A_021905
IN202227038502	A_007705
KR20230095104A	A_023825
CN202311699657.7	A_022235
EP21806901A	A_007705
IN202021055433	A_022664
CN202310594954.9	A_021953
US202217858579A	A_009973
CN201811458041.X	A_020723
CN202010928979.4	A_021068
US202318470359A	A_022403
CN202310172835.4	A_020715
US202016739920A	A_024444
US202117196438A	A_013592
JP2021179865A	A_023028
CN202310560996.0	A_001071
IN202311033111	A_022834
KR20210160022A	A_006555
CN202321866688.2	A_022299
US202016777815A	A_024456
KR20210175313A	A_023698
CN202311827471.5	A_019528
CN202010661482.0	A_001366
US202117182102A	A_024629
CN202011383103.2	A_001568
KR20230064529A	A_023945
IN202211039391	A_005811
CN202311149466.3	A_022070
US202117400975A	A_007705
KR20230179006A	A_007351
CN201911319821.0	A_020904
KR20230153666A	A_024030
CN202010326763.0	A_020981
CN202010822885.9	A_021059
CN202111234265.4	A_021369
CN202311114802.0	A_022078
EP21151029A	A_006703
US201916568462A	A_024368
KR2021006359W	A_006694
US202218057039A	A_022336
US202017124413A	A_022484
CN201911372187.7	A_020908
KR20210024877A	A_023561
KR20220003240A	A_005626
CN202311338942.6	A_014087
KR20230161586A	A_024056
IN202227023688	A_007705
US202318212462A	A_024961
EP19725096A	A_005404
CN202210339366.6	A_014568
US202318492048A	A_024878
CN202010441686.3	A_000198
US202117478649A	A_000057
AU2022202867A	A_020621
JP2023150752A	A_023153
US202117774194A	A_024737
CN202280100266.6	A_020659
CN202311556266.X	A_001363
KR20210161920A	A_023678
CN2019126040W	A_000226
KR20230002575A	A_023889
US201815956175A	A_024230
CN202310881575.8	A_022025
JP2022116732A	A_006302
CN202010442497.8	A_021001
KR20200015691A	A_023428
CN202310021781.1	A_021853
CN202311052967.X	A_002168
US202117498248A	A_024580
CN202010769384.9	A_021046
KR20200104464A	A_023470
US202318540426A	A_022336
KR20230179399A	A_023646
IN202211008478	A_022767
CN202011141786.0	A_021095
CN202310580934.6	A_000301
JP2022088042A	A_006151
CN202211733378.3	A_021818
KR20200189900A	A_006703
KR20210160022A	A_006556
US202318241553A	A_024982
CN202210312372.2	A_021528
CN202210506022.X	A_000337
CN201910315522.3	A_020811
CN202310028015.8	A_021855
CN202311413477.8	A_019128
US202118701065A	A_013124
US202017101297A	A_024574
KR20230015450A	A_023646
CN202010244594.6	A_004382
CN201880054143.7	A_000910
JP2021558600A	A_023062
US202218712338A	A_024897
KR20220159449A	A_023842
CN202111546267.7	A_021431
US202217931416A	A_009973
CN202211353135.7	A_000260
US201917604700A	A_024419
US202117524909A	A_022445
CN202110974842.7	A_020977
US202318467403A	A_023642
KR20230152300A	A_023846
CN202111105771.3	A_020727
FR1870395A	A_022530
CN202010129553.2	A_020752
IN202311001753	A_022831
US202016851426A	A_024492
US202318510811A	A_005809
CN202310392547.X	A_000299
CN202211146873.4	A_000271
US202017110853A	A_006835
JP2018079448A	A_022933
CN202310540229.3	A_021938
CN202310047220.9	A_014490
KR20230085388A	A_023977
CN202311629336.X	A_000845
CN202010332204.0	A_000171
JP2023055643A	A_023071
IN2020050083W	A_022622
CN202211624636.4	A_021779
IN202341009564	A_022892
KR20230115991A	A_017621
KR2022005517W	A_023753
CN201910616614.5	A_020841
KR20230049184A	A_023923
CN202380095701.5	A_022315
CN202211428489.3	A_011668
CN201910116109.4	A_020787
CN202011171771.9	A_021101
JP2021194710A	A_005618
CN202010558359.6	A_021011
CN202311627840.6	A_000182
CN202311116754.9	A_022080
KR20220140501A	A_006703
CN201810392430.0	A_000258
IN202231054142	A_022786
KR20220000416A	A_006581
EP21762159A	A_008113
CN202111081731.X	A_003152
KR20200132652A	A_023504
CN202210605405.2	A_000304
US2018013468W	A_024196
KR20190112083A	A_023306
CN202111569461.7	A_021271
CN201811338415.4	A_016582
CN202211510534.X	A_000134
US202117348408A	A_024662
US201916373051A	A_024098
KR20200171241A	A_023531
US202117326963A	A_024655
KR20230049007A	A_023921
KR20180080961A	A_012457
US202217735458A	A_009973
CN2022123602W	A_007790
KR20210147757A	A_023660
CN202310636278.7	A_021965
CN2021138702W	A_020724
CN201810182396.4	A_020663
US201916700055A	A_008042
US201916963836A	A_024400
CN201910745141.9	A_020723
CN202210610804.8	A_001485
US201816497419A	A_006703
KR20230114725A	A_023992
CN202311658407.9	A_022226
US202016993038A	A_024525
CN201910293748.8	A_020723
US202217728465A	A_005587
JP2019541770A	A_022969
KR20210058694A	A_006826
CN201811592246.7	A_020723
CN202210275988.7	A_002684
DE102022211501A	A_005426
JP2023207759A	A_005487
JP2019560814A	A_006196
CN202010000373.4	A_000304
CN202311076176.0	A_018756
US201916584119A	A_000037
US202218072566A	A_007661
US202318141545A	A_024271
CN202211643646.2	A_021785
US202318110803A	A_007705
CN202011496196.X	A_000977
US202117188938A	A_005618
CN202311709886.2	A_000213
US202017098660A	A_020641
US202117378393A	A_024671
US202318201490A	A_024954
RU2022133019A	A_007545
US2022031427W	A_022336
US202318470347A	A_022403
JP2019115508A	A_006169
CN202311129335.9	A_000326
US202318353586A	A_022336
CN202010929972.4	A_001029
CN202210046866.0	A_021484
US201816162508A	A_007705
CN201810873782.8	A_020694
KR20200114865A	A_023482
US202318543015A	A_025039
CN202311336750.1	A_000416
CN202210655824.7	A_000979
CN202210674915.5	A_021592
KR20227023244A	A_009973
CN202311470640.4	A_001676
CN202310395908.6	A_003116
CN202010335557.6	A_020986
US202218279396A	A_024884
US202217667756A	A_024098
KR20230013654A	A_023642
KR20200168830A	A_023529
CN201910623996.4	A_002433
US202017115983A	A_022400
US202017085634A	A_022509
US202017780009A	A_024607
CN201811494297.6	A_000845
JP2023135749A	A_022964
US2021052833W	A_024613
CN201911066306.6	A_020881
CN202111062329.7	A_001123
CN202311589564.9	A_022207
EP19722981A	A_022397
CN202110863082.2	A_002360
CN202010031878.7	A_000134
CN202311574131.6	A_013744
CN202111272515.3	A_020719
CN202011165485.1	A_021100
CN201910787859.4	A_020685
KR2021000768W	A_013432
US202218070569A	A_024263
CN202080002022.5	A_021161
US202017011630A	A_009973
CN202310084309.2	A_021862
CN202011480427.8	A_000543
CN201911066983.8	A_001750
EP21169013A	A_005469
US202017092237A	A_022509
US202117159986A	A_024098
CN201811598711.8	A_020749
CN202211414880.8	A_021745
KR20210164993A	A_007262
CN202210703105.8	A_001770
CN202310876130.0	A_000509
KR20210164876A	A_006480
CN202211125757.4	A_021681
KR20230103303A	A_007186
CN202011112224.3	A_000543
KR20180025323A	A_010954
JP2022155162A	A_023096
IN202311016657	A_022766
KR20217042277A	A_009973
CN202011144731.5	A_021098
JP2022203538A	A_005507
US201916424191A	A_020615
KR20180142375A	A_023280
IN202241066484	A_022826
IB2020056896W	A_022581
CN201910761588.5	A_000299
JP2023531450A	A_005496
US202117492172A	A_024702
CN202110928645.1	A_000139
CN202111479890.5	A_021396
CN202311386521.0	A_000896
EP22198159A	A_022484
DE202022105964U	A_022358
KR20190048329A	A_006637
CN202110127611.2	A_002305
KR20220092941A	A_006722
US201816140554A	A_024263
CN202310010866.X	A_021851
CN202010779989.6	A_001087
IN202331073120A	A_005857
CN202310592510.1	A_000223
CN202310821131.5	A_022010
US202217983191A	A_024860
CN202210255754.6	A_000294
JP2019123695A	A_022951
CN202011404228.9	A_021129
US201815974016A	A_024236
CN202110935558.9	A_021310
KR20210171028A	A_006759
CN202210997535.5	A_001347
CN202310438776.0	A_000213
CN202310646951.5	A_001613
KR20217005597A	A_009973
CN202011268445.X	A_001003
EP22863760A	A_007682
KR20230066369A	A_023949
CN202211504644.5	A_000384
US202016791627A	A_024465
AU2018286646A	A_020567
US202217689098A	A_024795
CN202310161507.4	A_003916
CN202311412448.X	A_022162
KR20220003913A	A_006780
US202117552347A	A_020616
CN202310800725.8	A_000979
US201916678827A	A_007705
JP2023150752A	A_023156
CN202110636073.X	A_000182
US202318331715A	A_024871
CN202210843396.0	A_000301
CN202311641052.2	A_016922
CN202110637876.7	A_001123
US202318180207A	A_007829
CN202310034767.5	A_015461
KR20210164516A	A_023683
US202117497997A	A_024707
US201916580200A	A_000037
CN201911163852.1	A_020752
CN202180014806.4	A_020715
CN201980004932.4	A_020659
US201815879686A	A_013124
CN2018088988W	A_000128
CN201910636339.3	A_020723
CN202010666486.8	A_001659
IN202121047159	A_022690
US202217880168A	A_006402
US202016856759A	A_007996
CN202310583664.4	A_021952
US202318324349A	A_024989
CN202311210430.1	A_000315
US202117502897A	A_009911
US202117928207A	A_024743
CN202110854863.5	A_009133
CN202211668829.X	A_000514
CN202010758637.2	A_001029
TR2021016197U	A_024154
DE102023134057A	A_009973
CN202211666427.6	A_011842
KR2023005063W	A_023932
CN201811475041.0	A_020726
JP2024562331A	A_020640
IN202011056466	A_022639
CN202210772899.3	A_021604
CN202110360038.X	A_002168
CN202110046360.5	A_003131
CN201811274054.1	A_010122
CN202010747273.8	A_021043
KR20257010124A	A_005636
CN202311003217.3	A_002176
KR20190080963A	A_007257
US201916555928A	A_006695
KR20210067653A	A_010969
CN202010664026.1	A_021026
KR20230010209A	A_006491
CN202110157469.6	A_021202
US201916658238A	A_024385
CN202323132629.5	A_003002
CN2018103580W	A_000226
CN202010659147.7	A_000273
KR20200086749A	A_009746
CN202210451305.9	A_021553
CN202010344398.6	A_020990
US201917255497A	A_013357
KR20230147237A	A_024021
CN202210204279.X	A_019176
KR20200187143A	A_023540
CN202210785448.3	A_000315
CN202210151871.8	A_001099
CN202311220017.3	A_001676
CN202110002537.1	A_015473
IN202141027839	A_022727
US2018044912W	A_005467
KR20210163173A	A_005588
IN202127060061	A_008252
US202318208763A	A_024957
US202016739920A	A_024445
US201816117271A	A_007733
KR20200161999A	A_023525
CN202210969860.0	A_021649
US202117390595A	A_024271
KR20237028511A	A_024095
CN2023077843W	A_000294
US202118011108A	A_022427
CN202111390810.9	A_002872
US201916447799A	A_024343
EP22893762A	A_009973
JP2023014258W	A_023119
CN2023115476W	A_005857
KR20200187144A	A_023541
CN202311796027.1	A_001676
CN202310436909.0	A_021920
US202318168538A	A_008221
CN201880083795.3	A_020775
CN202311565230.8	A_000991
US202217994796A	A_008385
JP2021107164A	A_022351
US202217955814A	A_024801
FR2209587A	A_022540
CN202010228134.4	A_020965
DE102022120389A	A_022343
CN202011356028.0	A_021122
CN202310529852.9	A_012218
IN201941020477	A_022619
US202117544439A	A_006703
SG11201906699W	A_024144
CN202110006278.X	A_013765
CN202210588899.8	A_021578
KR2019008795W	A_006695
US201916239046A	A_006703
US202016983030A	A_006703
US202016738143A	A_024440
US202318508915A	A_009973
IN202021025784	A_005882
CN202110323376.6	A_021216
US202016788054A	A_024462
US202117233097A	A_024098
KR20200115341A	A_014176
CN201911163463.9	A_018587
CN202110900587.1	A_020767
CA3034834A	A_020645
CN201910288355.8	A_020808
CN202111632391.5	A_021454
US202318209341A	A_005809
CN202311589331.9	A_001485
CN202010703266.8	A_000947
US202117220832A	A_005499
CN202010800103.1	A_021054
CN201921989191.3	A_020917
CN202211043894.3	A_021659
JP2018039908A	A_022928
US201816015333A	A_006226
CN202310600494.6	A_011461
US202218083352A	A_022488
CN202210217354.6	A_001071
CN202310854345.2	A_000203
US202117434314A	A_006703
KR20190050313A	A_023352
EP21917804A	A_006695
KR20220075366A	A_023320
CN202110614575.2	A_001756
US202318477651A	A_022336
CN202310495601.3	A_002913
CN202311566567.0	A_022198
US202016947926A	A_022413
JP2018539449A	A_022942
CN201811536154.7	A_020724
TR2023007770A	A_024158
CN2019075707W	A_000129
CN201911396401.2	A_001138
CN202011501416.3	A_012868
US201816756614A	A_006083
CN202010690289.X	A_000778
EP2019063750W	A_022428
US2020045319W	A_007841
US201815934870A	A_024225
CN202110477130.4	A_001770
CN202010336978.0	A_000294
KR20230066271A	A_023523
US202117211509A	A_024648
KR2019017296W	A_023414
JP2022088042A	A_010941
CN202210019796.X	A_000735
CN202110953805.8	A_021312
CN201910214205.2	A_000294
US202117502375A	A_024271
CN201911080634.1	A_020882
CN202211268130.4	A_002590
US202217578750A	A_024777
US202016820572A	A_024478
CN202210339366.6	A_021536
CN201922019715.2	A_020918
CN202211146873.4	A_000936
KR20220136978A	A_023702
EP19178374A	A_022389
CN202311272726.6	A_001655
TW112149564A	A_024190
CN2021095551W	A_000128
US201916730652A	A_006695
US2021025474W	A_024610
US202017108976A	A_024438
CN202311201646.1	A_012652
CN202111520821.4	A_001821
US202318398657A	A_025007
US201917280238A	A_006223
KR20220162791A	A_023851
US202117525839A	A_024098
US202217935465A	A_022336
CN202210552178.1	A_021573
CN202110345378.5	A_000273
US202016814583A	A_024472
IN202341045619	A_022904
CN202110344018.3	A_001765
CN202010126905.9	A_020685
KR20200162415A	A_023527
CN201910318028.2	A_020812
IN202221019791	A_013262
CN201910753662.9	A_008526
KR20230066369A	A_023954
CN202311116754.9	A_019300
JP2021077851A	A_023027
US201816237044A	A_009973
CN202210243404.8	A_001574
CN202311041018.1	A_019281
CN202211579032.2	A_018561
KR20210164800A	A_006766
CN201811076049.X	A_000384
US202017119576A	A_009973
CN202211338504.5	A_021728
CN202311533467.8	A_022189
US202218577256A	A_024890
CN202311486658.3	A_011240
US202017013377A	A_024533
CN202310998160.9	A_000955
CN201910806797.7	A_020859
US202018001622A	A_024609
IN202341063596	A_022919
KR20220157683A	A_006594
CN202311741519.0	A_012858
NL2031012A	A_024117
CN202311672653.X	A_002282
CN202010682845.9	A_021028
KR20200132410A	A_023502
CN201910999717.4	A_000636
US201815979872A	A_024238
KR20230002573A	A_023889
AU2020275846A	A_020593
US202016803463A	A_007682
KR20200181794A	A_023536
DE112021006744T	A_006170
CN202210419345.5	A_013029
US202217847977A	A_024835
CN202211139277.3	A_021683
CN202011298262.2	A_000469
KR20230051664A	A_023933
CN201810463947.4	A_000292
US201916283180A	A_007751
JP2018199505A	A_022936
US202217855595A	A_024522
CN202110608863.7	A_001377
CN202111070360.5	A_000995
DE102018125966A	A_022324
CN202310406721.1	A_010617
CN202311736897.X	A_000294
US202117244734A	A_009973
CN202310108884.1	A_001018
KR20220092941A	A_006663
CN202310236520.1	A_008469
SK500072023A	A_007581
US202318515416A	A_005585
US202017119785A	A_007790
EP21773247A	A_007705
US202318093581A	A_007719
CN202110448797.1	A_021235
KR20200010670A	A_006695
KR20230158972A	A_006703
JP2023512405A	A_020640
CN201910753662.9	A_020853
CN201910710454.0	A_000514
CN202311675101.4	A_021162
CN202211097536.0	A_000276
US202217960750A	A_014993
CN202010380930.X	A_000260
CN202110515931.5	A_021247
IN202311033111	A_022833
CN202111632391.5	A_021453
US201916593499A	A_024378
CN202310718154.3	A_021984
US201917049859A	A_007976
US201816170881A	A_024098
KR20200030145A	A_023438
CN202311300272.9	A_022134
CN202180005307.9	A_021472
CN202310181121.X	A_021880
CN202011624931.0	A_020719
CN202011470928.8	A_012218
JP2023078671A	A_020621
IN202131001783	A_022710
CN202310534928.7	A_000756
DE102019127229A	A_022329
US202217570468A	A_024774
CN202210973707.5	A_021650
US202217735057A	A_024497
CN202211672028.0	A_021797
CN202211319263.X	A_021724
US201815963783A	A_007835
CN201811457866.X	A_020726
IN202241066484	A_022827
CN202210486920.3	A_000384
US202016742145A	A_000129
KR20220092427A	A_023782
KR20230050496A	A_023929
CN201910131557.1	A_000942
CN202210103828.4	A_021494
KR20180068211A	A_023239
CN202011019957.2	A_021076
CN202211276583.1	A_021711
KR20230180351A	A_017622
CN202211658926.0	A_015660
CN202011330418.0	A_020752
US202017060140A	A_024544
CN202311365902.0	A_000294
CN202010735117.X	A_003951
CN202310328766.1	A_021902
IB2023061010W	A_007383
US202117179521A	A_007996
CN202111119157.2	A_004121
CN202010422871.8	A_002859
CN2022099839W	A_005857
JP2023150752A	A_023157
CN202210608186.3	A_021581
CN201910578663.4	A_020767
CN202310779784.1	A_000134
CN202310481630.4	A_021925
CN202211413283.3	A_021744
IN202341007553	A_022881
US202117566198A	A_024734
IN202127059404	A_022702
US202217758332A	A_009973
US201916291843A	A_008252
US201916457075A	A_024347
US202218080568A	A_009973
KR2021000523W	A_006694
CN202111114080.X	A_021342
US202016830395A	A_024480
CN202211446962.0	A_021556
CN201811104859.1	A_020712
KR20220072535A	A_023768
US201815912951A	A_005809
AU2021360758A	A_020619
JP2018052719A	A_006286
KR20180025818A	A_023216
EP21803141A	A_022472
US202318315229A	A_008401
CN202110261337.8	A_000692
CN202110353157.2	A_000315
CN202010316880.9	A_001567
KR20230051333A	A_005625
US202016843932A	A_020572
US202318484209A	A_010063
US202217903096A	A_024642
DE112023004259T	A_022341
CN201920860856.4	A_004161
CN2018118007W	A_000128
CN202210220494.9	A_012652
CN202310249124.2	A_011210
KR20257016415A	A_024105
CN202210361956.9	A_021539
CN202310992866.4	A_022052
US202318182086A	A_022336
KR20197035126A	A_007782
KR20230069242A	A_006550
KR20200045976A	A_006835
US201816217896A	A_024275
US201816650135A	A_024284
US202318124467A	A_007700
CN202311517407.7	A_020752
IN201941003216	A_022617
CN202010894265.6	A_003084
CN202110442697.8	A_021233
KR20230103303A	A_012496
KR20210112831A	A_023634
EP21723764A	A_022467
CN201810163870.9	A_000294
CN202310483467.5	A_021864
CN202211638510.2	A_021783
DE202023105341U	A_022365
CN202311711078.X	A_000756
US201815964644A	A_024235
CN202211248998.8	A_021353
US202318168681A	A_006703
CN202111084424.7	A_021335
US201916408917A	A_005618
CN202211186421.9	A_000315
CN201910369420.X	A_020820
US202118257020A	A_024756
KR20220160321A	A_006930
CN202110083050.0	A_000947
KR20190050603A	A_006936
CN201810188883.1	A_013819
US202318533807A	A_006695
EP22925194A	A_009973
CN202310291577.1	A_011872
CN202111394961.1	A_000709
JP2023020814A	A_006206
CN201980083138.3	A_000910
CN201910569557.X	A_020839
CN202210087058.9	A_000991
JP2022017348A	A_023066
US2022013993W	A_024763
CN202211172700.X	A_021688
JP2021031695W	A_006223
JP2022088424A	A_023030
US201916505730A	A_024350
KR20210138494A	A_023651
CN202211511271.4	A_020752
KR20220084776A	A_023777
CN202311437328.5	A_022164
CN202110907843.X	A_020767
CN202310814661.7	A_000273
JP2022080016A	A_023078
CN202211330461.6	A_008959
CN201810895156.9	A_020696
US202217693754A	A_024098
JP2019138291A	A_022953
US201916359841A	A_022504
US201917044596A	A_024405
CN202011263242.1	A_021109
CN202311515943.3	A_020723
CN202111668486.2	A_000203
CN202310624269.6	A_002378
US202318340423A	A_005572
IN201817049481	A_022610
US202217658904A	A_007705
KR20210123537A	A_023640
CN202310983553.2	A_000936
CN202111196412.3	A_002439
CN201910233985.5	A_020752
US202217834900A	A_024524
