PatentID	AssigneeID
IN202341041463	A_006002
US201816141095A	A_005577
US202318211958A	A_008379
CN202222936051.8	A_003422
CN202322829792.0	A_001312
CN202111252578.2	A_001399
CN202222560125.2	A_003364
CN202310925698.7	A_001173
KR20230163177A	A_007320
KR20210045890A	A_006754
CN202121723944.3	A_002675
CN201810342051.0	A_000246
CN202323085344.0	A_003318
KR20220140192A	A_007108
US202217936476A	A_007682
CN202223118312.1	A_003473
CN202123340038.8	A_002816
CN202210127191.2	A_000452
US201916694705A	A_007884
KR20190025269A	A_006598
CN202010414576.8	A_001166
CN202311503310.0	A_000782
CN201811585908.8	A_000233
CN202222503636.0	A_000458
CN202310834608.3	A_001388
CN202121888446.4	A_002702
IL27861720A	A_005757
CN201821123543.2	A_000747
CN201810530556.X	A_000294
CN202322727590.5	A_005018
KR20180009721A	A_006479
KR20220162979A	A_006700
CN201820727931.5	A_000698
KR20200000659U	A_006561
CN202222933145.X	A_003420
CN2020087056W	A_001535
CN202322307334.0	A_004880
CN201810287491.0	A_000232
CN201910051787.7	A_000923
US201916694705A	A_007941
CN201920408087.4	A_000512
US202117197212A	A_000005
CN201920508731.5	A_001254
CN201911249248.0	A_001136
CN202320190879.5	A_004244
KR20230071951A	A_007240
US2023074572W	A_007660
JP2019507880A	A_006177
CN201922006672.4	A_001429
CN202320643340.0	A_000731
CN202322889251.7	A_004668
US202217647525A	A_008126
CN202020829662.0	A_001946
CN202311006150.9	A_001084
US201916454361A	A_007830
CN202321834088.8	A_004723
CN202311504342.2	A_004072
US202117451427A	A_008151
IN202241043483	A_005899
CN202321680161.0	A_004665
CN201910533404.X	A_000273
CN202020297420.1	A_000543
CN202311411961.7	A_004036
CN202321566041.8	A_002448
CN202122441610.3	A_002753
CN202321333846.8	A_004395
CN202323375116.7	A_005267
JP2020161809A	A_006176
CN202210681639.5	A_002944
CN202322848686.7	A_005065
CN201810094868.0	A_000158
CN202223183100.1	A_003498
KR20220165724A	A_007140
US202117546486A	A_008171
EP22174684A	A_005415
CN202223581219.4	A_003647
KR20230130646A	A_007276
CN202211408223.2	A_002545
CN202111284487.7	A_002454
CN202110783110.X	A_000134
CN202320023090.0	A_003546
CN202210350381.0	A_002881
KR20230084610A	A_007249
CN202210079928.8	A_001049
CN202311268046.7	A_003884
CN202120680855.9	A_002046
CN202111154339.3	A_000294
CN202022807908.7	A_002189
CN202223302028.X	A_003545
CN201810942408.9	A_000405
CN202223360307.1	A_001411
CN202121517358.3	A_002674
CN202321256733.2	A_004541
CN201910183166.4	A_000950
CN202323081045.X	A_000959
US202217716138A	A_008241
CN202311120360.0	A_003953
CN202010537609.8	A_001632
CN202323223121.6	A_004916
CN202320010958.3	A_000464
KR20230066833A	A_006586
JP2022510336A	A_006139
GB202101080A	A_005473
CN201820148239.7	A_000599
CN202111411049.2	A_000294
CN202323068842.4	A_005155
CN202010113299.7	A_000138
CN202222867728.7	A_000992
CN202323150743.0	A_005172
CN202311661445.X	A_004119
EP23788949A	A_005631
KR20180173881A	A_006583
EP21151648A	A_000037
CN201920943723.3	A_001281
IN202341062974	A_006034
CN201811269870.3	A_000485
CN202323426097.6	A_005283
CN201822269115.7	A_000904
CN202122744761.6	A_000294
JP2022050947A	A_006114
CN202322830546.7	A_000682
CN202211226112.X	A_000315
CN202011223949.X	A_000294
US201816180570A	A_007673
US202218703557A	A_005633
CN202020739147.3	A_001935
CN202222967060.3	A_000264
CN202120189262.2	A_002520
CN202010089373.6	A_000461
CN202310880440.X	A_003888
CN202320637302.4	A_004349
IN202341049876	A_006018
CN202323459686.4	A_005297
CN202311255482.0	A_002856
KR20220180408A	A_007153
CN202010664426.2	A_000333
CN202021237168.1	A_001994
CN202321666358.9	A_003860
CN202211537820.5	A_000231
CN202322382543.1	A_001170
CN202311074403.6	A_000314
KR20180121734A	A_006547
CN201810517922.8	A_000291
CN202010208324.X	A_000310
CN201820264623.3	A_000615
CN202320362807.4	A_001754
US202016777084A	A_000005
IN202311087595A	A_005967
JP2022017407W	A_006302
IN202341042444	A_006011
EP23830895A	A_005556
US202117502428A	A_008163
CN201810309790.X	A_000236
CN202322274667.8	A_004743
CN201921431879.X	A_001356
CN202321506458.5	A_004231
CN202020505296.3	A_000245
CN202321335707.9	A_004562
RU2019122166U	A_007458
CN202110573686.3	A_001082
US202217720320A	A_008244
CN201821586113.4	A_000169
CN202320053807.6	A_004200
CN202221780383.5	A_003283
US201815926841A	A_007690
CN202110998420.3	A_000695
CN201810970694.X	A_000411
CN202211732823.4	A_000222
KR20200066212A	A_006819
CN202322462170.9	A_004937
CN202122666669.2	A_002774
CN201810852916.8	A_000381
CN202322886835.9	A_001039
US202318349214A	A_000037
CN202323664091.2	A_001429
CN202322060320.3	A_004583
CN201810247954.0	A_000208
KR20220165413A	A_007114
US202017119703A	A_000005
CN202022030804.X	A_002094
US202118034892A	A_000056
KR20220187592A	A_007166
CN201910487237.X	A_001024
US202117158833A	A_008095
CN202311758968.6	A_001372
CN202321502237.0	A_004610
IN202211040517	A_005878
US202117179826A	A_005548
CN202121802382.1	A_002693
CN202110682119.1	A_002368
JP2022199038A	A_005628
US202217836645A	A_008262
IB2022060900W	A_005735
CN201811073026.3	A_000443
KR20200030692A	A_006785
CN202211388600.0	A_003082
CN201811274973.9	A_000161
CN202123320049.X	A_002813
CN202321883964.6	A_004738
KR20230004201A	A_007081
CN202320532728.3	A_004336
CN202210040388.2	A_000294
CN202321169784.1	A_004324
CN202311446690.9	A_000923
CN202210804869.6	A_001634
US201917270945A	A_005487
KR20220040082A	A_007076
CN201820355380.4	A_000638
KR20180166326A	A_006576
US201916716620A	A_005486
CN202010151971.1	A_001556
CN202223182463.3	A_003496
KR20200080926A	A_005588
CN202310493178.3	A_003781
CN202322244961.4	A_004859
CN202323198600.7	A_005191
CN202320964299.7	A_004461
CN202110464550.9	A_000485
CN202011363958.9	A_001783
KR20230067487A	A_007230
CN202322595014.X	A_004991
CN202211495539.X	A_000547
CN202121652613.5	A_002681
CN202211450756.7	A_003100
CN202310401529.3	A_003755
IN202321088921	A_005980
JP2019030974W	A_006128
CN202220156909.6	A_001164
CN202210473632.4	A_000947
CN202311312812.5	A_000196
JP2022004046W	A_006196
CN201811273069.6	A_000142
CN202021932615.5	A_001820
KR20180016638A	A_006483
CN202223402193.2	A_003592
CN201920671149.0	A_001003
CN202222143124.8	A_000697
CN202310282298.9	A_000466
FR2110322A	A_005686
US201916694705A	A_007935
CN202222746916.4	A_003389
KR20190049499A	A_006631
CN202310558292.X	A_003804
US202217571449A	A_008213
CN202322451744.2	A_003960
CN202310452876.9	A_000294
JP2021562703A	A_006291
CN202310116951.4	A_003686
CN202311486089.2	A_004065
JP2020000866W	A_006083
CN201821224377.5	A_000766
US201816199293A	A_007763
CN202321445732.2	A_004595
EP20778333A	A_005549
CN202321852364.3	A_004532
CN201920331111.9	A_001230
CN202323385853.5	A_005272
CN202211539598.2	A_003126
CN201810187095.0	A_000191
US202117183212A	A_005585
CN202121031344.0	A_002627
KR20180093942A	A_006489
CN202311184490.0	A_003969
CN202210263727.3	A_002865
CN202120920077.6	A_002610
CN201910488538.4	A_001025
CN202022170942.8	A_002109
CN201921823142.2	A_000389
CN202080081266.7	A_002244
US202016874769A	A_008010
CN202120547474.3	A_002568
CN201821275140.X	A_000393
CN202010177670.6	A_000439
US202318338274A	A_000037
CN202321991225.9	A_004779
CN202222288406.7	A_003313
CN202321816663.1	A_004716
CN202310455954.0	A_003770
CN201910487533.X	A_000704
CN202321457094.6	A_003279
CN201810538419.0	A_000298
CN202210848974.X	A_002969
BR2021050357W	A_000103
US202017088459A	A_005500
CN202323485914.5	A_005309
US202318224084A	A_008384
JP2020062087A	A_006192
CN202310053222.9	A_003065
CN202120295692.2	A_002528
CN202321647435.6	A_004548
JP2019035367A	A_006131
CN202110587508.6	A_001129
CN201910971921.5	A_001107
EP21851687A	A_005504
KR20220166296A	A_007142
CN202111258793.3	A_001794
CN202011591240.5	A_001821
US201917280165A	A_000006
US201916568280A	A_007849
CN202311717495.5	A_000252
CN202320762264.5	A_004394
KR20190064090A	A_006642
CN201920426803.1	A_001241
CN202223045598.5	A_003449
CN202310180713.X	A_002293
JP2021048700W	A_005506
EP22178002A	A_000112
CN201910940383.3	A_000304
US201816111999A	A_007734
EP18180949A	A_000005
CN202210814998.3	A_000384
CN202020140439.5	A_000767
ES202030680A	A_005654
KR20230050162A	A_006267
US202217891658A	A_005585
CN202211008821.0	A_003000
EP22167301A	A_005565
CN202323204225.2	A_005194
CN202321696706.7	A_004434
CN202320989564.7	A_004467
CN202121393246.1	A_002663
AU2021103001A	A_000044
CN202322695634.0	A_005013
CN202322142517.1	A_002560
CN201920671177.2	A_001003
KR20230120903A	A_006945
CN202311488874.1	A_004068
CN202320934526.1	A_004453
CN202221268553.1	A_003252
CA3178486A	A_000122
CN202211451748.4	A_003101
CN202323587520.0	A_000711
CN201810894459.9	A_000391
CN202320646085.5	A_002226
CN201920386489.9	A_001237
CN201821506910.7	A_000309
KR20200159531A	A_006870
JP2018073555A	A_006067
CN202222456678.3	A_003345
CN202323246849.0	A_005141
KR20210020815A	A_006596
CN202110272784.3	A_002295
CN201911316031.7	A_001169
KR20230164766A	A_007324
SG11202000294QA	A_007574
CN201820812000.5	A_000708
CN202210853336.7	A_000182
CN201820316326.9	A_000625
CN202310626175.2	A_003823
CN202222258274.3	A_003318
US2020048136W	A_007977
DE102022103088A	A_005420
CN202121096888.5	A_002635
CN202222317120.7	A_003325
CN202323257513.4	A_002577
CN202110783368.X	A_000906
CN202210414044.3	A_002895
CN202211488749.6	A_001026
ES20731921T	A_005671
EP19188376A	A_005490
CN201810389955.9	A_000258
US201916458144A	A_007831
US202016861860A	A_008008
IN201841039311	A_005806
CN201910746258.9	A_001069
US201916523486A	A_007840
CN202220354545.2	A_002318
CN202323011341.2	A_004454
CN202321514037.7	A_004615
CN202180032511.X	A_002824
CN201921554582.2	A_001365
CN201920460372.0	A_000975
CN201921371528.4	A_001063
CN202321921917.6	A_004756
CN202311726685.3	A_004106
US202318112832A	A_000005
CN201810544360.6	A_000302
US201916518080A	A_000023
KR20210193392A	A_007044
CN201921360542.4	A_001349
EP18818667A	A_005483
CN202311321195.5	A_000574
CN202321098293.2	A_004233
JP2023078069A	A_006384
US201916272972A	A_007802
FR2110317A	A_005681
CN202211675158.X	A_003168
KR20220001876A	A_006827
KR20200013382A	A_006764
CN201820189653.2	A_000605
JP2019169095A	A_006166
EP20382250A	A_005540
CN202110295435.3	A_002304
CN201821961522.8	A_000871
IN202011057062	A_005825
CN202222051123.0	A_003302
JP2022115733A	A_006317
US202117241732A	A_000028
CN201810564605.1	A_000310
CN201822195662.5	A_000893
US201916509155A	A_000037
CN202323216227.3	A_001508
JP2021004187W	A_005506
US202217702407A	A_005563
CN202011208784.9	A_001752
JP2023116566A	A_006407
KR20180116943A	A_006542
US202217903125A	A_008275
KR20220059273A	A_007083
US201816180256A	A_007757
EP20167040A	A_000112
CN202320888467.9	A_003216
JP2022202536A	A_006332
KR20237034152A	A_005645
CN202320642450.5	A_002879
CN202210012677.1	A_000914
CN201811133215.5	A_000309
JP2019170384A	A_006168
CN202321417479.X	A_004585
CN202311669483.X	A_002489
KR20230165661A	A_007330
CN201811558188.6	A_000551
CN201810834213.2	A_000163
CN202211497552.9	A_000993
CN202322257429.6	A_004865
KR20230030585A	A_007200
CN202110273617.0	A_002299
KR20230067487A	A_007231
CN202320078940.7	A_004212
CN202121383635.6	A_002660
CN202120902448.8	A_000798
CN202322756972.0	A_005031
AU2022406621A	A_000050
US2023032726W	A_007364
CN201810855717.2	A_000384
CN202322677331.6	A_000543
KR20190042829A	A_006625
CN202110375683.9	A_002309
CN201911158335.5	A_001138
CN202223503305.3	A_002063
JP2023078069A	A_006385
US202217665811A	A_005585
US202318374553A	A_000129
JP2021002827A	A_006068
CN202110668950.1	A_002366
CN201911242519.X	A_001153
KR20180007342A	A_006472
KR20210191436A	A_006892
CN202221192157.5	A_002919
CN2021102131W	A_000692
CN201821505097.1	A_000443
CN202323639696.6	A_005363
CN202211728255.0	A_003181
CN202110822054.6	A_002387
CN202321113484.1	A_004404
KR20220185431A	A_007160
CN202322933862.7	A_002807
CN201810564886.0	A_000309
JP2020511413A	A_006218
CN201922230286.3	A_001459
CN202322664090.1	A_005008
CN202310382947.2	A_003349
CN202223346833.2	A_003554
CN201811060184.5	A_000438
CN202322505931.4	A_004963
CN202310381546.5	A_002408
CN202311659827.9	A_004116
CN202222763884.9	A_000422
CN202311418331.2	A_001377
CN202110598359.3	A_001616
CN202311815908.3	A_004172
CN202022418075.5	A_002119
CN202111103086.7	A_000395
CN202322860441.6	A_000896
CN201810125839.6	A_000165
CN202011073742.9	A_001546
JP2020062087A	A_006191
CN202321536037.7	A_004442
JP2019159454A	A_006164
KR20200032279A	A_006789
KR20210099478A	A_006960
CN201810896715.8	A_000392
CN202310912276.6	A_001351
IN202031041280	A_005834
CN202020986902.8	A_001972
KR20230040470A	A_006936
KR20220033824A	A_007070
CN201921819164.1	A_001404
CN202011058172.6	A_001671
CN202021806572.6	A_000194
CN202111301216.8	A_002458
KR20180145749A	A_006558
CN202321771122.1	A_004696
CN202020589554.0	A_001919
CN201820325619.3	A_000630
JP2023042699A	A_006373
KR20200126482A	A_006846
CN202010776957.0	A_001677
CN202111271939.8	A_000157
US202217577712A	A_000037
JP2023153976A	A_006424
CN201920653997.9	A_000196
CN202310575183.9	A_002807
US201916694705A	A_007923
IN202211055146	A_005879
CN202121928989.4	A_002707
CN202322751997.1	A_005029
CN201821212394.7	A_000762
CN201911107672.1	A_001129
CN202321315953.8	A_001065
CN202120459654.6	A_002553
US201815916875A	A_006181
CN202223269380.8	A_003131
CN201920881704.2	A_001293
TR2023/013111	A_007632
KR20190173692A	A_006743
CN202320298199.5	A_004278
KR20230133117A	A_007071
CN202222469420.7	A_003347
CN202310107938.2	A_000384
CN202322369311.2	A_001723
KR20230049686A	A_007216
CN202022829310.8	A_001786
CN202322036933.3	A_004794
CN202311302442.7	A_004006
CN201910105507.6	A_000928
US202318206057A	A_000050
CN202311067554.9	A_003943
US2022031504W	A_008210
CN202220423633.3	A_003213
CN202321239057.8	A_004536
CN202322505005.7	A_001590
US202117317657A	A_000005
CN202322452981.0	A_004932
CN202322819848.4	A_005028
CN201820403829.X	A_000208
CN202311266994.7	A_000384
KR20200007269A	A_006267
US202318998617A	A_005599
CN202020906906.0	A_001960
CN202310048629.2	A_003673
CN201810310485.2	A_000238
AU2021203495A	A_000028
CN201920914624.2	A_001297
JP2021026895A	A_006228
CN202021516518.8	A_000333
CN202323132990.8	A_005171
US201916696537A	A_007951
CN202022764215.4	A_001503
CN202221665272.X	A_003278
CN202211236105.8	A_003042
KR20210033261A	A_006920
CA3064933A	A_000115
CN202210035290.8	A_001155
KR20230120063A	A_007271
CN202320959414.1	A_002585
DE202023106321U	A_005452
CN202121233946.4	A_002644
KR20230017531A	A_007191
CN202323485979.X	A_005240
JP2020119712A	A_006202
US201916694705A	A_007918
JP2022032517A	A_006130
EP18155999A	A_005467
KR20230010912A	A_006655
CN202021320039.9	A_000384
CN202321831844.1	A_004722
CN202311047350.9	A_003933
CN201810588718.5	A_000318
KR20210165280A	A_006999
CN202111290135.2	A_002455
CN202221451649.1	A_003264
KR20220122503A	A_006942
CN201820336568.4	A_000634
CN202120638733.3	A_002582
JP2020208527A	A_006055
US201916436579A	A_007827
CN202210325595.2	A_002878
CN202010838515.4	A_001110
CN202311356704.8	A_003981
CN201820317336.4	A_000628
CN202320526193.9	A_004333
CN202320051705.0	A_001351
CN202322881076.7	A_002316
CN201920314435.1	A_001029
US202318222221A	A_008382
CA3215000A	A_000125
CN202323032244.1	A_004769
CN201811603090.8	A_000182
JP2020000866W	A_006084
KR20220099198A	A_006531
KR20230171730A	A_006628
CN202111466555.1	A_000462
CN201911292774.5	A_001136
JP2023212230A	A_006169
CN201910433987.9	A_001012
CN201910122310.3	A_000937
CN201920957001.3	A_001304
CN202020773699.6	A_001945
CN202020855583.7	A_001954
CN201922204152.4	A_001455
FR2304139A	A_000112
KR20190030902A	A_006604
US202318165907A	A_005639
CN202310265769.5	A_003723
CN202120278936.6	A_002527
CN201811274433.0	A_000161
CN202223081181.4	A_003464
CN202322591421.3	A_004986
US2023073536W	A_008343
US202117140428A	A_008087
CN202011572803.6	A_001171
CN202021788930.5	A_002061
CN201922280417.9	A_001474
KR20210171794A	A_007004
CN202010121450.1	A_001555
CN202111225234.2	A_000135
CN202311691360.6	A_004130
CN202320661648.8	A_004359
CN202021786967.4	A_000374
US201916660245A	A_007858
CN202210394108.8	A_002890
CN201820249176.4	A_000615
CN202311119239.6	A_002002
CN201911119255.9	A_000387
CN202110894703.3	A_002403
AT500762020A	A_000010
IN202341074405A	A_006040
CN202010952072.1	A_001711
CN202010018553.5	A_001542
CN202220986804.3	A_001843
CN202010004989.9	A_001539
CN201910862629.X	A_000657
CN201910383739.8	A_000317
KR20210174658A	A_007012
JP2021159297A	A_006261
CN201910416125.5	A_001007
CN202020703269.7	A_000182
CN202110863148.8	A_001613
CN201921736214.X	A_000614
CN202311656551.9	A_001361
CN201821616901.3	A_000315
KR20230165741A	A_007332
US201916410843A	A_005468
CN202223389468.3	A_003581
CN202310588053.9	A_000469
US202017787409A	A_008081
US201916548118A	A_000037
CN202320472428.0	A_004261
US202318113259A	A_008158
JP2022047763W	A_006314
CN202111128660.4	A_001202
US202218080411A	A_008302
CN201821609380.9	A_000241
KR20190097838A	A_006671
KR20207001777A	A_006195
CN201920204015.8	A_000350
CN202322635559.9	A_005004
CN202011263466.2	A_001766
CN201910383220.X	A_001001
CN201811005952.7	A_000422
US202318465874A	A_008414
CN201810303224.8	A_000223
KR20180171202A	A_006550
CN201910415656.2	A_001006
CN202320337415.2	A_001101
CN202310010647.1	A_001714
CN202323311457.8	A_000297
CN202320768666.6	A_004395
KR20230004748A	A_006666
CN202323626474.0	A_005355
US202117513626A	A_000037
CN202310570358.7	A_003807
CA3047782A	A_000114
CN202311465465.X	A_000884
CN202222565530.3	A_003367
CN202210053160.7	A_002843
CN201821222029.4	A_000559
CN202210026815.1	A_000271
CN201821123543.2	A_000748
CN202321256751.0	A_004542
CN201910981721.8	A_000182
CN2020101583W	A_001558
CN202310737962.4	A_003847
US202217946783A	A_008280
CN202111251457.6	A_000182
CN201922221310.7	A_001457
KR20230053089A	A_006661
CN202322549716.4	A_004974
CN202323223904.4	A_005205
CN202211545964.5	A_003089
CN202310316542.9	A_003579
US202118008650A	A_008194
IB2019061091W	A_005729
KR20230108722A	A_006867
CN202323588251.X	A_004618
CN202211005913.3	A_002999
CN202323154126.8	A_000810
EP21182478A	A_005392
JP2020138275A	A_006207
US202318840833A	A_008203
CN202223058686.9	A_000345
CN201811629710.5	A_000152
CN202110321679.4	A_002306
FR1857941A	A_005428
CN201921661067.4	A_001103
TW112122797A	A_007645
CN202321340952.9	A_000374
CN201820085551.6	A_000584
RU2018128135A	A_007439
CN201810072196.3	A_000151
CN202011376422.0	A_001786
CN202311126825.3	A_001296
KR20220185962A	A_007162
CN201911311827.3	A_001168
KR20230165594A	A_007329
CN202121677942.5	A_002683
CN201821923500.2	A_000864
CN202310724542.2	A_003846
US2020048136W	A_007978
CN201911227818.6	A_001151
CN201820914928.4	A_000327
US201916276425A	A_005552
CN202321140888.X	A_004507
CN202321465892.3	A_004600
CN202323167242.3	A_005179
CN202211206505.4	A_002971
CN201920352444.X	A_001232
GB201913906A	A_005590
US202218719859A	A_008329
CN202320889031.1	A_000458
CN202010184059.6	A_001560
JP2023016232A	A_006264
KR20210135828A	A_006978
CN202122141176.7	A_002699
US202117191376A	A_007700
CN202320867030.7	A_004428
CN201910574488.1	A_000276
CN202323012232.2	A_005134
CN202311353663.7	A_000317
NL2034174A	A_007388
EP20863533A	A_000050
CN201910494368.0	A_000304
GB2019052824W	A_005696
CN202111432655.2	A_002422
AU2022279503A	A_000052
CN202321068739.7	A_004494
EP18194074A	A_000023
CN202311138939.X	A_003954
KR20200161966A	A_006871
CN201811466008.1	A_000533
RU2022132892A	A_007519
KR20210169238A	A_007002
CN202311520445.8	A_004079
CN202322414189.6	A_004853
CN202310052219.5	A_000336
JP2023173963A	A_006432
CN201820066854.3	A_000580
CN201821438002.9	A_000800
BR112019022736A	A_000095
US202117913784A	A_005632
DE2020100980W	A_005431
CN202322471482.6	A_004946
CN202122334352.9	A_000380
CN201911077777.7	A_001124
US202117367752A	A_007801
CN202321029106.5	A_001147
JP2023035455A	A_006369
CN202322413069.4	A_002743
CN202110979329.7	A_002259
CN202020968881.7	A_000641
EP19919693A	A_005514
CN201820629856.9	A_000194
GB202205102A	A_005704
EP21171342A	A_005493
US201917267120A	A_007967
CN202323112411.3	A_005162
CN202323459686.4	A_005298
US202016917668A	A_008018
KR20230032270A	A_007202
IN202341042444	A_006013
JP2023087034A	A_006235
CN202311527515.2	A_004081
CN202022794615.X	A_001783
CN202323485311.5	A_005307
JP2023548151A	A_006428
KR20190050362A	A_006633
JP2019155955A	A_000037
JP2020022737W	A_006185
CN202120429091.6	A_002551
US201816046543A	A_007724
CN202223051849.0	A_003457
CN202310035371.2	A_002928
CN202120398966.0	A_000211
CN202310349292.9	A_003742
US202318175851A	A_008274
CN201910222196.1	A_000461
CN202223192663.7	A_003503
CN202110495321.3	A_001648
BR102022011217	A_000083
JP2021046046W	A_006242
JP2020503581A	A_006138
RU2018143018A	A_007449
CN201921003740.5	A_000313
CN202223244650.X	A_002251
CN202111374469.8	A_001118
CN201910387612.3	A_001002
CN202223484562.7	A_000900
CN202310391297.8	A_000928
CN202311022641.2	A_003929
KR20190120200A	A_006704
KR20220189455A	A_007168
AT502622019A	A_000012
CN202211515170.4	A_001756
CN202210035969.7	A_002837
JP2023016232A	A_006206
US202218565536A	A_008315
ES18215602T	A_005471
CN202021320039.9	A_002001
CN201980036597.6	A_001515
CN201821220264.8	A_000730
CN202211152845.3	A_003017
CN202310135200.7	A_000724
CN202010455389.4	A_001071
US201916694705A	A_007890
CN202023244433.1	A_002229
CN202320685210.3	A_004374
CN2023142981W	A_004189
CN202022450720.1	A_002146
CN201921879073.7	A_001413
CN202122595054.5	A_002763
CN202323131660.7	A_003680
KR20230080070A	A_007248
CN202311072381.X	A_003944
CN202211261304.4	A_003047
KR20230113269A	A_006540
CN201920469905.1	A_001250
CN202320143534.4	A_004233
CN202222975256.7	A_003106
US202318231014A	A_005624
KR20230151038A	A_006527
EP23899011A	A_005638
US202117511724A	A_005494
FR2309215A	A_005687
CN202322884618.6	A_005084
US201816142452A	A_007665
CN202220042217.9	A_003189
CN202110871995.9	A_000507
US202117196643A	A_000005
CN201880064193.3	A_000908
CN202311835815.7	A_004178
KR20220070954A	A_006484
CN201921260984.1	A_001339
CN202223346963.6	A_000636
KR20190165630A	A_006734
CN201921813104.9	A_001402
CN202222944260.7	A_003424
US202217918703A	A_000029
KR20210183771A	A_007023
KR20220169071A	A_006760
CN201821305002.1	A_000384
CN201810612688.7	A_000330
RU2022125745A	A_007515
CN202211463730.6	A_000641
CN202310603203.9	A_001344
CN202320642017.1	A_004366
EP19192515A	A_000122
KR20200134298A	A_006564
CN202021232061.8	A_000194
CN202121048132.3	A_002629
KR20230003202A	A_007115
US202117212160A	A_005572
KR20200131569A	A_006852
CN202321568688.4	A_000162
CN202023233672.7	A_002226
CN202110887354.2	A_002402
CN202321590587.7	A_003089
CN201920231254.2	A_001217
CN202223267874.2	A_000384
CN202321466176.7	A_000875
CN202222282280.2	A_003321
CN202322060016.9	A_001292
CN201922269480.2	A_001466
CN201811101291.8	A_000450
JP2023054552A	A_006110
CN202311537192.5	A_001949
KR20230089338A	A_006634
CN202222965465.3	A_003304
CN202311497845.1	A_000731
CN202011568390.4	A_000735
JP2018076040A	A_006070
CN201922297103.X	A_000723
KR20210179990A	A_007017
CN202210475172.9	A_000947
CN202322912365.9	A_000326
US202117223887A	A_005494
CN202020943208.8	A_000317
US201916444785A	A_005563
CN202020619322.5	A_001925
CN201910079515.8	A_000926
CN202320044310.8	A_004195
EP22781953A	A_005548
CN202111109562.6	A_001765
CN202010737894.8	A_000134
CN202221189336.3	A_002075
CN202323658151.X	A_000731
CN202010093025.6	A_000273
CN202222005606.7	A_000681
CN202320433156.3	A_004305
KR20190081287A	A_006656
FR2302209A	A_005428
CN201920526250.7	A_001257
CN202323436809.2	A_005290
CN202321394366.2	A_004579
CN201910170050.7	A_000735
US202217814915A	A_000037
CN202311508031.3	A_000345
CN202221459532.8	A_002282
CN202010720515.4	A_001663
CN202111568669.7	A_002500
US202217824277A	A_005548
CN201810573867.4	A_000314
CN202110967413.7	A_002412
CN201920509859.3	A_001256
CN202010701536.1	A_000704
JP2023040392A	A_006170
CN202111629888.1	A_000614
CN202211580073.3	A_003141
CN202223308883.1	A_003548
US202318160093A	A_007798
CN202110216972.4	A_001433
KR20220140606A	A_007116
CN202210590809.9	A_000198
KR20230008821A	A_007082
JP2022019411A	A_006306
CN202320959414.1	A_000416
CN202322824368.7	A_005053
CN201922326125.4	A_001476
JP2023067542A	A_006381
US201916982213A	A_006127
US202318140347A	A_000009
US201815984215A	A_007705
US202218056121A	A_008296
CN201911278352.2	A_001162
CN202310618655.4	A_003819
US202117515425A	A_005548
CN201810942399.3	A_000403
CN202210287828.4	A_002873
CA3189587A	A_000123
CN202321907466.0	A_004750
CN202322021894.X	A_004790
US201916686615A	A_007861
US202016794407A	A_007989
US202217727057A	A_008245
CN201921287983.6	A_001343
JP2019507880A	A_006178
CN202021649434.1	A_002048
CN201810099684.3	A_000154
CN202222417558.2	A_003336
KR20230066833A	A_007228
CN202111578360.6	A_002502
US202318190148A	A_005618
CN202123388514.3	A_002820
CN202322173428.3	A_004838
EP19204450A	A_000005
CN202323487096.2	A_005310
CN202321592758.X	A_004638
US201916266405A	A_007801
CN201810565279.6	A_000311
JP2021160395A	A_006206
CN202111668334.2	A_000564
CN202322838496.7	A_005060
US202217821075A	A_008258
KR20230091692A	A_006806
CN202321523658.1	A_003257
JP2020110786A	A_006201
CN202321504353.6	A_002421
KR20190097555A	A_006670
KR20190023379A	A_006596
CN201921843416.4	A_001123
CN201910041184.9	A_000920
CN201921712090.1	A_001106
CN201921773442.4	A_001397
KR20230170074A	A_007339
FR1904283A	A_005681
CN202310202125.1	A_003707
US202217889316A	A_008273
CN202011174661.8	A_001744
US202318200192A	A_005548
CN202321245177.9	A_004233
CN202223497602.1	A_003622
CN202311399092.0	A_004029
CN201910944687.7	A_001101
KR20200170855A	A_006760
CN202322114075.X	A_004818
US202117186484A	A_000005
CN201911186574.1	A_000490
CN202320849103.X	A_004421
CN202322354037.1	A_004898
CN202310768878.9	A_003591
CN202220966543.9	A_001280
CN201910877224.3	A_000723
IN202317027188	A_000041
CN202123419173.1	A_002821
JP2020018605A	A_006183
CN201820699017.4	A_000648
CN202110178020.8	A_001003
CN202111596054.5	A_000182
CN201910238453.0	A_000964
EP19189980A	A_005472
CN202221218725.4	A_001257
CN202322365261.0	A_004901
CN202311740174.7	A_004141
CN202120415353.3	A_002549
KR20230184113A	A_007354
CN201910536995.6	A_001033
CN202210242580.X	A_002864
CN2020124377W	A_001827
CN202310861537.6	A_003883
DE202023106321U	A_005451
IN202241060941	A_005907
CN202210287194.2	A_000641
KR20190053182A	A_006635
US201815914911A	A_005532
CN201811261403.6	A_000484
CN202221793544.4	A_002962
KR20190098299A	A_006571
US201916562764A	A_000054
CN202222890168.7	A_001451
CN202321505149.6	A_004610
CN201910948645.0	A_001104
CN202210874773.7	A_001921
CN202223416255.5	A_003592
KR20230005726A	A_006486
CN201820510680.5	A_000662
KR20230038857A	A_007206
CN202311176927.6	A_003968
CN202211302046.X	A_003057
