PatentID	AssigneeID
CN202311255809.4	A_000979
CN202311255809.4	A_004084
CN202311257901.4	A_005130
CN202311258271.2	A_001003
CN202311263244.4	A_000253
CN202311265393.4	A_022126
CN202311266962.7	A_022127
CN202311268136.6	A_022128
CN202311268541.8	A_010161
CN202311269495.3	A_020892
CN202311270611.3	A_000979
CN202311272726.6	A_022129
CN202311272726.6	A_001655
CN202311272726.6	A_021964
CN202311275760.9	A_002002
CN202311278756.8	A_022130
CN202311279033.X	A_021212
CN202311279151.0	A_000936
CN202311279745.1	A_000198
CN202311280215.9	A_022131
CN202311284455.6	A_015426
CN202311285175.7	A_003386
CN202311285175.7	A_001257
CN202311285546.1	A_000831
CN202311286306.3	A_022132
CN202311287307.X	A_012652
CN202311288492.4	A_015259
CN202311288629.6	A_021728
CN202311289737.5	A_003436
CN202311290411.4	A_022112
CN202311291151.2	A_014578
CN202311291630.4	A_000326
CN202311292266.3	A_012652
CN202311293225.6	A_000134
CN202311293886.9	A_000304
CN202311294231.3	A_010617
CN202311294231.3	A_021917
CN202311296345.1	A_022047
CN202311297331.1	A_003676
CN202311297725.7	A_000406
CN202311298865.6	A_000875
CN202311299290.X	A_015516
CN202311300083.1	A_022133
CN202311300272.9	A_022134
CN202311300948.4	A_003007
CN202311308394.2	A_001676
CN202311311166.0	A_003450
CN202311313249.3	A_022135
CN202311319163.1	A_003002
CN202311319249.4	A_002141
CN202311320951.2	A_000749
CN202311321541.X	A_001772
CN202311321842.2	A_021993
CN202311321842.2	A_000384
CN202311321928.5	A_000134
CN202311322492.1	A_022136
CN202311322535.6	A_001003
CN202311322535.6	A_021692
CN202311322712.0	A_022137
CN202311323486.8	A_000458
CN202311323951.8	A_010693
CN202311324535.X	A_002199
CN202311326053.8	A_000315
CN202311326053.8	A_001634
CN202311326719.X	A_022138
CN202311327237.6	A_003315
CN202311329363.5	A_003779
CN202311331018.5	A_000528
CN202311332415.4	A_022139
CN202311332415.4	A_022140
CN202311334787.0	A_001027
CN202311335079.9	A_022141
CN202311336675.9	A_000936
CN202311336750.1	A_003714
CN202311336750.1	A_000416
CN202311337419.1	A_020812
CN202311338624.X	A_000477
CN202311338942.6	A_014087
CN202311338942.6	A_000535
CN202311342703.8	A_004016
CN202311342703.8	A_000416
CN202311343885.0	A_010362
CN202311343885.0	A_001099
CN202311346810.8	A_022142
CN202311349117.6	A_015440
CN202311352027.2	A_022143
CN202311352766.1	A_000294
CN202311353992.1	A_012739
CN202311354742.X	A_022144
CN202311355644.8	A_018997
CN202311356021.2	A_020168
CN2023113573W	A_012652
CN2023113573W	A_005857
CN2023113573W	A_022145
CN2023113573W	A_022146
CN202311361640.0	A_001856
CN202311361640.0	A_001960
CN202311362019.6	A_020752
CN202311364873.6	A_022147
CN202311364873.6	A_021015
CN202311365309.6	A_002792
CN202311365309.6	A_002793
CN202311365309.6	A_000384
CN202311365902.0	A_000294
CN202311366689.5	A_002768
CN202311366689.5	A_001568
CN202311368293.4	A_000260
CN202311369886.2	A_014648
CN202311370721.7	A_022148
CN202311371352.3	A_000749
CN202311375017.0	A_022149
CN202311376401.2	A_000955
CN202311377223.5	A_002463
CN202311377223.5	A_003033
CN202311377486.6	A_000610
CN202311378806.X	A_001099
CN202311385265.3	A_022150
CN202311386521.0	A_010742
CN202311386521.0	A_000896
CN202311386927.9	A_022151
CN202311387049.2	A_012652
CN202311387795.1	A_003183
CN202311387796.6	A_022152
CN202311388369.X	A_022153
CN202311389967.9	A_000709
CN202311392636.0	A_020798
CN202311393148.1	A_022154
CN202311393148.1	A_000384
CN202311393740.1	A_000406
CN202311394887.2	A_002992
CN202311395893.X	A_000182
CN202311396978.X	A_003865
CN202311397551.1	A_002422
CN202311398533.5	A_010618
CN202311398838.6	A_022155
CN202311398838.6	A_022156
CN202311398838.6	A_022157
CN202311400149.4	A_003823
CN202311400149.4	A_001231
CN202311400365.9	A_005270
CN202311401928.6	A_022158
CN202311402511.1	A_020967
CN202311405942.3	A_003745
CN202311405942.3	A_002382
CN202311405942.3	A_000384
CN202311405990.2	A_022159
CN202311411653.4	A_000380
CN202311412448.X	A_022160
CN202311412448.X	A_022161
CN202311412448.X	A_022162
CN202311413477.8	A_019128
CN202311413879.8	A_018561
CN202311414752.8	A_001229
CN202311416363.9	A_002970
CN202311418943.1	A_000134
CN202311420143.3	A_022163
CN202311422264.1	A_003730
CN202311425765.5	A_000196
CN202311428417.3	A_003082
CN202311429314.9	A_000374
CN202311430030.1	A_003436
CN202311433058.0	A_021811
CN202311433232.1	A_001485
CN202311433232.1	A_021759
CN202311436094.2	A_020752
CN202311437213.6	A_001060
CN202311437328.5	A_022164
CN202311437697.4	A_000292
CN202311439313.2	A_003905
CN202311439313.2	A_001179
CN202311439313.2	A_001498
CN202311439518.0	A_022165
CN202311439518.0	A_005267
CN202311439950.X	A_000294
CN202311442358.5	A_002615
CN202311448726.7	A_000182
CN202311449591.6	A_018756
CN202311449591.6	A_004005
CN202311451913.0	A_022166
CN202311452714.1	A_004121
CN202311453965.1	A_022167
CN202311453965.1	A_022168
CN202311453965.1	A_015416
CN202311455674.6	A_001991
CN202311460929.8	A_020752
CN202311463762.0	A_002414
CN202311463762.0	A_022169
CN202311464530.7	A_012652
CN202311465774.7	A_001676
CN202311468277.2	A_021765
CN202311469612.0	A_021740
CN202311470640.4	A_001676
CN202311471294.1	A_000533
CN202311471294.1	A_005302
CN202311473491.7	A_003804
CN202311474808.9	A_004624
CN202311475743.X	A_001314
CN202311477463.2	A_022170
CN202311477514.1	A_001485
CN202311478036.6	A_022171
CN202311484425.X	A_000252
CN202311486013.X	A_022172
CN202311486013.X	A_022173
CN202311486217.3	A_012652
CN202311486510.X	A_019234
CN202311486510.X	A_021741
CN202311486534.5	A_008740
CN202311486658.3	A_011240
CN202311488624.8	A_022174
CN202311489754.3	A_010693
CN202311489887.0	A_022175
CN202311489887.0	A_022176
CN202311489887.0	A_022177
CN202311489887.0	A_022178
CN202311489887.0	A_022179
CN202311493961.6	A_002282
CN202311494159.9	A_000452
CN202311496042.4	A_005287
CN202311499547.6	A_021113
CN202311501965.4	A_022180
CN202311501965.4	A_000276
CN202311503266.3	A_000198
CN202311504700.X	A_000345
CN202311505497.8	A_022103
CN202311506991.6	A_000345
CN202311507326.9	A_022181
CN202311507549.5	A_003787
CN202311508560.3	A_022182
CN202311509334.7	A_022183
CN202311513474.1	A_022184
CN202311513474.1	A_003916
CN202311514493.6	A_002293
CN202311515943.3	A_020723
CN202311516364.0	A_013698
CN202311517360.4	A_001799
CN202311517360.4	A_003033
CN202311517407.7	A_020752
CN202311518616.3	A_000315
CN202311518616.3	A_022108
CN202311518943.9	A_020752
CN202311520105.5	A_000315
CN202311520105.5	A_001347
CN202311521705.3	A_000609
CN202311522831.0	A_010693
CN202311522850.3	A_022185
CN202311522850.3	A_011860
CN202311523057.5	A_000294
CN202311524738.3	A_010693
CN202311524872.3	A_001485
CN202311524872.3	A_022186
CN202311525055.X	A_004766
CN202311525261.0	A_000741
CN202311526232.6	A_010602
CN202311527544.9	A_022187
CN202311527607.0	A_022188
CN202311528480.4	A_000254
CN202311528480.4	A_000255
CN202311531662.7	A_011210
CN202311533467.8	A_022189
CN202311534726.9	A_008933
CN202311534752.1	A_008933
CN202311536040.3	A_022190
CN202311536313.4	A_022191
CN202311536313.4	A_014904
CN202311536313.4	A_016698
CN202311536651.8	A_003044
CN202311537570.X	A_022192
CN202311539347.9	A_022193
CN202311540529.8	A_022194
CN202311542873.0	A_001613
CN202311543973.5	A_022118
CN202311544964.8	A_011946
CN202311546343.3	A_022195
CN2023115476W	A_012652
CN2023115476W	A_005857
CN202311548509.5	A_021544
CN202311548932.5	A_022196
CN202311549847.0	A_022197
CN202311550695.6	A_000464
CN202311550937.1	A_021596
CN202311551035.X	A_008801
CN202311551130.X	A_004208
CN202311554904.4	A_021076
CN202311556266.X	A_001363
CN202311557722.2	A_012652
CN202311557833.3	A_004055
CN202311558484.7	A_000223
CN202311558641.4	A_000157
CN202311565230.8	A_000991
CN202311565327.9	A_000574
CN202311566567.0	A_022198
CN202311566567.0	A_000947
CN202311567054.1	A_022199
CN202311567359.2	A_000756
CN202311567730.5	A_022200
CN202311571862.5	A_002768
CN202311571862.5	A_001568
CN202311574131.6	A_013744
CN202311576511.3	A_022201
CN202311577880.4	A_001280
CN202311578095.0	A_000543
CN202311578497.0	A_022202
CN202311578857.7	A_000276
CN202311582889.4	A_000218
CN202311583304.0	A_020767
CN202311583709.4	A_022203
CN202311585023.9	A_000294
CN202311585967.6	A_022204
CN202311587702.X	A_000315
CN202311588296.9	A_022205
CN202311588902.7	A_011210
CN202311588902.7	A_022206
CN202311588919.2	A_004157
CN202311589331.9	A_001485
CN202311589331.9	A_022186
CN202311589564.9	A_022207
CN202311593733.6	A_003688
CN202311596887.0	A_022208
CN202311598210.0	A_022209
CN202311601803.8	A_000294
CN202311603360.6	A_000936
CN202311604723.8	A_003970
CN202311605004.8	A_022210
CN202311605505.6	A_000326
CN202311605505.6	A_018591
CN202311605788.4	A_000182
CN202311606191.1	A_022211
CN202311606892.5	A_000276
CN202311607110.X	A_021403
CN202311607174.X	A_022212
CN202311609687.4	A_002334
CN202311612286.4	A_021808
CN202311612367.4	A_000253
CN202311612643.7	A_014927
CN202311612643.7	A_000294
CN202311616497.5	A_011546
CN202311617433.7	A_003168
CN202311618148.7	A_001071
CN202311618148.7	A_000538
CN202311619209.1	A_000679
CN202311622397.3	A_003873
CN202311625120.6	A_022213
CN202311625177.6	A_022214
CN202311627840.6	A_000182
CN202311629141.5	A_022215
CN202311629194.7	A_002455
CN202311629336.X	A_000845
CN202311629466.3	A_022216
CN202311630745.1	A_012652
CN202311631565.5	A_022217
CN202311632023.X	A_022218
CN202311632023.X	A_022219
CN202311632901.8	A_000389
CN202311635115.3	A_021666
CN202311637928.6	A_003155
CN202311638040.4	A_016770
CN202311640677.7	A_002790
CN202311640807.7	A_002768
CN202311640807.7	A_001568
CN202311641052.2	A_016922
CN202311642261.9	A_000406
CN202311643710.1	A_022187
CN202311643992.5	A_000198
CN202311644251.9	A_008801
CN202311647345.1	A_016364
CN202311647728.9	A_022220
CN202311648831.5	A_022221
CN202311648831.5	A_013765
CN202311649495.6	A_022222
CN202311650097.6	A_003779
CN202311652008.1	A_022223
CN202311652070.0	A_000198
CN202311652692.3	A_000196
CN202311653781.X	A_022224
CN202311656940.1	A_022225
CN202311658151.1	A_004323
CN202311658407.9	A_010703
CN202311658407.9	A_022226
CN202311659082.6	A_001839
CN202311660200.5	A_003923
CN202311667519.0	A_002440
CN202311667519.0	A_022227
CN202311667519.0	A_000778
CN202311667519.0	A_002439
CN202311667592.8	A_000315
CN202311667592.8	A_000850
CN202311667862.5	A_003056
CN202311668731.9	A_008598
CN202311668731.9	A_002199
CN202311670199.4	A_004121
CN202311672653.X	A_002282
CN202311672720.8	A_001856
CN202311672720.8	A_001960
CN202311673510.0	A_002438
CN202311675101.4	A_021162
CN202311675335.9	A_022228
CN202311675763.1	A_001087
CN202311676475.8	A_022212
CN202311678962.8	A_003677
CN202311678962.8	A_000384
CN202311679389.2	A_000744
CN202311681659.3	A_000332
CN202311683504.3	A_022229
CN202311683504.3	A_001765
CN202311684466.3	A_001765
CN202311691056.1	A_002872
CN202311691103.2	A_014605
CN202311691103.2	A_001176
CN202311691103.2	A_000384
CN202311693476.3	A_000315
CN202311693810.5	A_022230
CN202311693810.5	A_022231
CN202311694704.9	A_001433
CN202311695298.8	A_021780
CN202311695302.0	A_022232
CN202311695327.0	A_015457
CN202311696236.9	A_003114
CN202311696236.9	A_015420
CN202311697139.1	A_008801
CN202311698328.0	A_003033
CN202311698328.0	A_019284
CN202311698328.0	A_022233
CN202311698946.5	A_001824
CN202311699242.X	A_022234
CN202311699416.2	A_022234
CN202311699657.7	A_022235
CN202311700350.4	A_000134
CN202311700350.4	A_022236
CN202311700967.6	A_022237
CN202311701581.7	A_000928
CN202311705281.6	A_022238
CN202311707042.4	A_022239
CN202311707575.2	A_000452
CN202311707575.2	A_021971
CN202311709587.9	A_002268
CN202311709886.2	A_000213
CN202311710451.X	A_000198
CN202311711078.X	A_000756
CN202311712395.3	A_000162
CN202311716052.4	A_003130
CN202311716052.4	A_004323
CN202311716078.9	A_000559
CN202311716499.1	A_003057
CN202311717986.X	A_000182
CN202311717986.X	A_022240
CN202311719971.7	A_000315
CN202311719971.7	A_003116
CN202311722447.5	A_000268
CN202311722870.5	A_022241
CN202311723940.9	A_000252
CN202311724249.2	A_000337
CN202311724249.2	A_019370
CN202311724594.6	A_010857
CN202311727067.0	A_013943
CN202311727067.0	A_022242
CN202311727147.6	A_022243
CN202311727607.5	A_002913
CN202311728754.4	A_022244
CN202311732901.5	A_012218
CN202311734470.6	A_022245
CN202311734574.7	A_013744
CN202311734808.8	A_022246
CN202311734808.8	A_003436
CN202311734930.5	A_022247
CN202311736259.8	A_020752
CN202311736897.X	A_000294
CN202311737926.4	A_001676
CN202311738144.2	A_004157
CN202311738144.2	A_021605
CN202311738525.0	A_022248
CN202311740752.7	A_022208
CN202311740913.2	A_000198
CN202311741118.5	A_003724
CN202311741118.5	A_000406
CN202311741519.0	A_012858
CN202311741519.0	A_022249
CN202311742024.X	A_001075
CN202311742514.X	A_004575
CN202311742600.0	A_000326
CN202311742819.0	A_022250
CN202311742877.3	A_002282
CN202311743263.7	A_000931
CN202311744153.2	A_021777
CN202311744200.3	A_019788
CN202311746846.5	A_000389
CN202311747948.9	A_021588
CN202311748373.2	A_001994
CN202311748403.X	A_000351
CN202311750293.0	A_005122
CN202311750873.X	A_022251
CN202311750873.X	A_022252
CN202311751863.8	A_022253
CN202311751863.8	A_001363
CN202311753478.7	A_022254
CN202311754318.4	A_022255
CN202311754318.4	A_022256
CN202311755202.2	A_000315
CN202311755202.2	A_012724
CN202311759731.X	A_002787
CN202311761260.6	A_022257
CN202311761928.7	A_001372
CN202311762743.8	A_022258
CN202311765183.1	A_000451
CN202311765183.1	A_011269
CN202311765325.4	A_020967
CN202311765404.5	A_020967
CN202311766708.3	A_003907
CN202311767795.4	A_003901
CN202311768143.2	A_020967
CN202311769643.8	A_012652
CN202311773020.8	A_014665
CN202311775041.3	A_022259
CN202311775041.3	A_021526
CN202311775563.3	A_000389
CN202311775772.8	A_022260
CN202311778705.1	A_000198
CN202311778984.1	A_002109
CN202311778984.1	A_004444
CN202311778984.1	A_000384
CN202311781202.X	A_000406
CN202311781417.1	A_022032
CN202311785475.1	A_013698
CN202311785675.7	A_000371
CN202311787387.5	A_022261
CN202311788137.3	A_022262
CN202311788653.6	A_022091
CN202311788653.6	A_022263
CN202311790026.6	A_002953
CN202311792983.2	A_012652
CN202311794391.4	A_022264
CN202311796027.1	A_001676
CN202311796419.8	A_003179
CN202311797667.4	A_002859
CN202311797825.6	A_022265
CN202311799328.X	A_022266
CN202311799653.6	A_004213
CN202311799653.6	A_005107
CN202311801357.5	A_000182
CN202311805599.1	A_022267
CN202311806392.6	A_019234
CN202311809699.1	A_022268
CN202311809903.X	A_000474
CN202311810119.0	A_022269
CN202311810136.4	A_011944
CN202311810136.4	A_022270
CN202311813691.2	A_022271
CN202311814756.5	A_000337
CN202311814756.5	A_019370
CN202311816509.9	A_000294
CN202311816509.9	A_000223
CN202311816957.9	A_021686
CN202311817710.9	A_000514
CN202311817710.9	A_022272
CN202311817845.5	A_000477
CN202311819424.6	A_000371
CN202311820308.6	A_015516
CN202311821364.1	A_021374
CN202311821577.4	A_022273
CN202311823232.2	A_022274
CN202311823232.2	A_022275
CN202311823232.2	A_022276
CN202311824276.7	A_001485
CN202311824276.7	A_021759
CN202311824276.7	A_022277
CN202311824440.4	A_022278
CN2023118269W	A_012652
CN2023118269W	A_005857
CN202311827108.3	A_022279
CN202311827471.5	A_019528
CN202311830191.X	A_022259
CN202311830191.X	A_021526
CN202311832006.0	A_000389
CN202311833278.2	A_022280
CN202311833278.2	A_002463
CN202311835914.5	A_000198
CN202311836704.8	A_022281
CN202311836704.8	A_002463
CN202311837321.2	A_022282
CN202311840596.1	A_003119
CN202311840596.1	A_011515
CN202311840618.4	A_003119
CN202311840618.4	A_011515
CN202311841565.8	A_022283
CN202311841920.1	A_022284
CN202311845879.5	A_011723
CN202311846442.3	A_022285
CN202311846461.6	A_000559
CN202311847645.4	A_000317
CN202311848563.1	A_002472
CN202311850241.0	A_022286
CN202311850746.7	A_005045
CN202311850910.4	A_012149
CN202311854141.5	A_022287
CN202311854230.X	A_000559
CN202311861763.0	A_022288
CN202311865410.8	A_022289
CN202311870691.6	A_022281
CN202311870691.6	A_002463
CN202311873115.7	A_012652
CN2023119787W	A_020989
CN2023119787W	A_022290
CN2023123230W	A_012652
CN2023123230W	A_005857
CN2023124352W	A_022291
CN2023124352W	A_022292
CN2023125148W	A_022293
CN2023125148W	A_022294
CN2023128915W	A_005857
CN2023135709W	A_012652
CN2023135709W	A_005857
CN202320280798.4	A_022295
CN202320280798.4	A_021146
CN202320517791.X	A_021236
CN202320631347.0	A_000636
CN202320631347.0	A_019039
CN202321011097.7	A_013698
CN202321573647.4	A_022296
CN202321573647.4	A_022297
CN202321781187.4	A_022298
CN202321866688.2	A_016230
CN202321866688.2	A_022299
CN202321866688.2	A_022300
CN202322341243.9	A_003714
CN202322341243.9	A_000416
CN202323013399.0	A_022301
CN202323013399.0	A_022302
CN202323132629.5	A_003002
CN202323267400.2	A_018734
CN202323330820.0	A_022303
CN202323334230.5	A_000864
CN202323452629.3	A_022304
CN202323452629.3	A_022305
CN202380008239.0	A_021162
CN202380013445.0	A_020715
CN202380014072.9	A_020715
CN202380018919.0	A_020767
CN202380019977.5	A_020715
CN202380022232.4	A_000910
CN202380023156.9	A_000910
CN202380023208.2	A_014498
CN202380026144.1	A_022306
CN202380026290.4	A_020727
CN202380029689.8	A_022307
CN202380031178.X	A_000910
CN202380049699.8	A_008943
CN202380051418.2	A_000910
CN202380057586.2	A_000910
CN202380059183.1	A_000260
CN202380059552.7	A_000260
CN202380060877.7	A_002239
CN202380065133.4	A_022308
CN202380067715.6	A_022309
CN202380068439.5	A_022310
CN202380069074.8	A_001520
CN202380069326.7	A_021522
CN202380071787.8	A_000910
CN202380073194.5	A_000910
CN202380077532.2	A_020767
CN202380078633.1	A_022311
CN202380079928.0	A_022311
CN202380081589.X	A_012652
CN202380084216.8	A_000910
CN202380084373.9	A_022312
CN202380084749.6	A_021288
CN202380086312.6	A_000910
CN202380087323.6	A_022313
CN202380090417.9	A_022309
CN202380091979.5	A_000910
CN202380092800.8	A_021059
CN202380094180.1	A_020767
CN202380094231.0	A_022314
CN202380095701.5	A_022315
CN202380098259.1	A_012652
CN202380098864.9	A_012652
CN202410173562.X	A_022211
CN202410315445.2	A_000260
CN202410350646.6	A_000260
CN202410388267.6	A_003691
CN202410550152.2	A_020767
CN202410678476.4	A_020767
CN202410721499.9	A_021011
CN202411098751.1	A_022316
CN202411362236.X	A_020715
CN202411946243.4	A_000407
CN202411970019.9	A_022317
CN202510040616.X	A_000261
CN202510062531.1	A_022318
CN202510269552.0	A_000177
CN202510522997.5	A_021242
CN202511052152.0	A_020715
CN202511057731.4	A_022319
CO2018000021W	A_022320
DE102018000067A	A_022321
DE102018000067A	A_022322
DE102018000643A	A_022323
DE102018000789A	A_005518
DE102018001533A	A_005525
DE102018003112A	A_005518
DE102018125966A	A_022324
DE102018205804A	A_022325
DE102018209206A	A_022326
DE102018209316A	A_009274
DE102018215563A	A_007986
DE102018216561A	A_022327
DE102018218256A	A_005404
DE102019006679A	A_005525
DE102019105398A	A_005426
DE102019106796A	A_022328
DE102019114970A	A_007790
DE102019127229A	A_022329
DE102019206147A	A_005404
DE102020002939A	A_022330
DE102020003188A	A_022331
DE102020103665A	A_022332
DE102020126906A	A_022333
DE102020128209A	A_005426
DE102020132384A	A_005402
DE102020202398A	A_005426
DE102020203979A	A_005518
DE102020204981A	A_005404
DE102020210622A	A_022334
DE102021117809A	A_007790
DE102021123618A	A_022335
DE102021127175A	A_022336
DE102021130626A	A_022336
DE102021131749A	A_005415
DE102021206235A	A_022336
DE102021207502A	A_005404
DE102021209043A	A_005426
DE102021210593A	A_005519
DE102021213798A	A_022337
DE102022103059A	A_022338
DE102022105464A	A_022339
DE102022106939A	A_005587
DE102022108496A	A_022333
DE102022110106A	A_022340
DE102022112130A	A_022341
DE102022115322A	A_007733
DE102022119203A	A_022338
DE102022119799A	A_022342
DE102022120389A	A_022343
DE102022121472A	A_009973
DE102022126706A	A_022336
DE102022128030A	A_022336
DE102022129438A	A_022336
DE102022211501A	A_005426
DE102023111505A	A_022333
DE102023112016A	A_022344
DE102023117466A	A_022345
DE102023117999A	A_022346
DE102023121593A	A_022336
DE102023125558A	A_022347
DE102023125558A	A_022348
DE102023125558A	A_022349
DE102023128544A	A_022336
DE102023134057A	A_009973
DE102023136142A	A_007733
DE102023208366A	A_005411
DE102023208372A	A_005411
DE102023212875A	A_022350
DE102023213360A	A_005411
DE112018001447T	A_007778
DE112018003225T	A_007824
DE112020002709T	A_005496
DE112020004561T	A_005426
DE112021004576T	A_005680
DE112021006744T	A_006170
DE112021007277T	A_005618
DE112022000498T	A_022336
DE112022002809T	A_022336
DE112022003562T	A_022351
DE112022008124T	A_022352
DE112023000383T	A_022336
DE112023000487T	A_022336
DE112023000493T	A_022336
DE112023002470T	A_022353
DE112023004259T	A_022341
DE2018200091W	A_022325
DE202020105099U	A_022354
DE202022105964U	A_022355
DE202022105964U	A_022356
DE202022105964U	A_022357
DE202022105964U	A_022358
DE202022105964U	A_022359
DE202023103973U	A_022360
DE202023103973U	A_022361
DE202023103973U	A_005453
DE202023103973U	A_022362
DE202023105341U	A_022363
DE202023105341U	A_022364
DE202023105341U	A_022365
DE202023105341U	A_022366
DE202023105341U	A_022367
DE202023105341U	A_022368
DK18778956T	A_022369
EP18156212A	A_005882
EP18156807A	A_000112
EP18159939A	A_005472
EP18164451A	A_013124
EP18165893A	A_006703
EP18195438A	A_022370
EP18198517A	A_005469
EP18206212A	A_022371
EP18209351A	A_007790
EP18210504A	A_022372
EP18213808A	A_022373
EP18701907A	A_022374
EP18704561A	A_000113
EP18714614A	A_022375
EP18717754A	A_022376
EP18727996A	A_005572
EP18752762A	A_022377
EP18752884A	A_008150
EP18765267A	A_022376
EP18773318A	A_007705
EP18784452A	A_022377
EP18786166A	A_005503
EP18795894A	A_007705
EP18798430A	A_006703
EP18798687A	A_022378
EP18815873A	A_022374
EP18823688A	A_005576
EP18825419A	A_006226
EP18826119A	A_005577
EP18829141A	A_022379
EP18833369A	A_007705
EP18834335A	A_006294
EP18841685A	A_022380
EP18851006A	A_022381
EP18851006A	A_022382
EP18895000A	A_022383
EP18898155A	A_022384
EP18902838A	A_005576
EP18904476A	A_022385
EP18933853A	A_013595
EP19151256A	A_022386
EP19154860A	A_022387
EP19160127A	A_022388
EP19178374A	A_022389
EP19178438A	A_022390
EP19184647A	A_022391
EP19186659A	A_005469
EP19187368A	A_022377
EP19190726A	A_022392
EP19190726A	A_006703
EP19191178A	A_006703
EP19197635A	A_005469
EP19213041A	A_022377
EP19213648A	A_020649
EP19214309A	A_005469
EP19216266A	A_000122
EP19217511A	A_022393
EP19219535A	A_022394
EP19219897A	A_022395
EP19275095A	A_000048
EP19275096A	A_000048
EP19720241A	A_022396
EP19722981A	A_022397
EP19725096A	A_005404
EP19728098A	A_022398
EP19737645A	A_007705
EP19744977A	A_007790
EP19757834A	A_005507
EP19759456A	A_008252
EP19765341A	A_022399
EP19765908A	A_022400
EP19790912A	A_007705
EP19791376A	A_022401
EP19796734A	A_000050
EP19797017A	A_022402
EP19800091A	A_022403
EP19804289A	A_006703
EP19807665A	A_022404
EP19817233A	A_022405
EP19831666A	A_007383
EP19855573A	A_007996
EP19857582A	A_022406
EP19859096A	A_012627
EP19860992A	A_022407
EP19871470A	A_022408
EP19878027A	A_022409
EP19884235A	A_022410
EP19891813A	A_022411
EP19893830A	A_022412
EP19902550A	A_022413
EP19905518A	A_000492
EP19906605A	A_022414
EP19907516A	A_022415
EP19908505A	A_013124
EP19926726A	A_022416
EP20152391A	A_022417
EP20153261A	A_022418
EP20155437A	A_022419
EP20155812A	A_022377
EP20162621A	A_022420
EP20166652A	A_006703
EP20168511A	A_022421
EP20173104A	A_009274
EP20178564A	A_000037
EP2018066626W	A_022422
EP2018066626W	A_022423
EP20180906A	A_022424
EP20185965A	A_022425
EP20189636A	A_000037
EP2019053066W	A_022426
EP2019059236W	A_005519
EP2019061426W	A_022427
EP2019063750W	A_022428
EP20193531A	A_022429
EP20195697A	A_005467
EP20198740A	A_007986
EP20199487A	A_005469
EP2020057148W	A_013068
EP20204029A	A_019399
EP2021069944W	A_022430
EP20214398A	A_005882
EP2022052712W	A_007383
EP2022086708W	A_022431
EP2023054281W	A_013595
EP2023067074W	A_022432
EP2023084750W	A_022433
EP2023086468W	A_022434
EP20700047A	A_022435
EP20700050A	A_022435
EP20701650A	A_022436
EP20701650A	A_022437
EP20701650A	A_022438
EP20704011A	A_007383
EP20710564A	A_005496
EP20710564A	A_005497
EP20716791A	A_022439
EP20718637A	A_007383
EP20722667A	A_022440
EP20729186A	A_022441
EP20729920A	A_007705
EP20733230A	A_022442
EP20748260A	A_022443
EP20748260A	A_022444
EP20750893A	A_022445
EP20751611A	A_022446
EP20753266A	A_009728
EP20753625A	A_007705
EP20762984A	A_022447
EP20769617A	A_022448
EP20786359A	A_007824
EP20788571A	A_022449
EP20819294A	A_022450
EP20819468A	A_022451
EP20821013A	A_000113
EP20829549A	A_005404
EP20849389A	A_022452
EP20859652A	A_022453
EP20876483A	A_022454
EP20889688A	A_022455
EP20906140A	A_022456
EP20958157A	A_022457
EP21151029A	A_006703
EP21155555A	A_022458
EP21159411A	A_007790
EP21163577A	A_022417
EP21163577A	A_022459
EP21169013A	A_005469
EP21172871A	A_022419
EP21183809A	A_007790
EP21189018A	A_007790
EP21189253A	A_007790
EP21189268A	A_005882
EP21191292A	A_022460
EP21191771A	A_007790
EP21191835A	A_005882
EP21196602A	A_007790
EP21197172A	A_007790
EP21197965A	A_007790
EP21198560A	A_007790
EP21210974A	A_022461
EP21216303A	A_000037
EP21216623A	A_022462
EP21217802A	A_022463
EP21703185A	A_022464
EP21704412A	A_022465
EP21714084A	A_007578
EP21723764A	A_022466
EP21723764A	A_022467
EP21725634A	A_007705
EP21736567A	A_007383
EP21740380A	A_020616
EP21740963A	A_022468
EP21743154A	A_022469
EP21745608A	A_022470
EP21758916A	A_007705
EP21759161A	A_007963
EP21759502A	A_007705
EP21762159A	A_008113
EP21762229A	A_007705
EP21773247A	A_007705
EP21776108A	A_022471
EP21782012A	A_007962
EP21790456A	A_000113
EP21790705A	A_007705
EP21798914A	A_007705
EP21803141A	A_022472
EP21806901A	A_007705
EP21811198A	A_000099
EP21813818A	A_000020
EP21816260A	A_007705
EP21818811A	A_013124
EP21820017A	A_022397
EP21830401A	A_022473
EP21844092A	A_007705
EP21854761A	A_005526
EP21862704A	A_022474
EP21867392A	A_022475
EP21889612A	A_006695
EP21911791A	A_007790
EP21917804A	A_006695
EP21966324A	A_006083
EP22152266A	A_022476
EP22153254A	A_000112
EP22155866A	A_022477
EP22159591A	A_022478
EP22162529A	A_022479
EP22164358A	A_007790
EP22166658A	A_006703
EP22167108A	A_022480
EP22172265A	A_005469
EP22177884A	A_000122
EP22180501A	A_022481
EP22188561A	A_006703
EP22189247A	A_007790
EP22190134A	A_022370
EP22197924A	A_022482
EP22198159A	A_022483
EP22198159A	A_022484
EP22200577A	A_022485
EP22204294A	A_007790
EP22205073A	A_017798
EP22207258A	A_007790
EP22207329A	A_006703
EP22210413A	A_022486
EP22214141A	A_022487
EP22214457A	A_022377
EP22215375A	A_022488
