PatentID	KeywordID
US202218276770A	K_733274
EP18722320A	K_066276
CN202080055802.6	K_711363
US202318400730A	K_004683
US202017620512A	K_731164
EP23920547A	K_374088
US202017593025A	K_711428
EP21883321A	K_000769
US202217883465A	K_765803
US202218702622A	K_730497
JP2021519988A	K_204248
US202218693929A	K_373547
US201916284339A	K_309970
US202318506998A	K_108781
EP19719685A	K_728312
KR2023015097W	K_429558
CN202080059445.0	K_683098
EP18800805A	K_345822
US202017020448A	K_373541
JP2019031980A	K_006482
CN2023097267W	K_369119
CN202211277797.0	K_711866
US202318318872A	K_371861
JP2023507368A	K_715426
CN202080059976.X	K_714713
US202218998372A	K_770327
EP21722066A	K_115688
EP22929271A	K_732552
US202117365355A	K_373462
US202217711776A	K_373410
US201916353108A	K_411659
JP2021565793A	K_707106
US202117313924A	K_080083
US201917280801A	K_000162
US201917633877A	K_450680
JP2020533894A	K_373547
CN202411750871.5	K_706528
US202318466552A	K_108464
US202117800882A	K_114546
CN202180068598.6	K_373389
US202117645590A	K_729557
SE2051518A	K_011805
US201815959014A	K_015321
US202117457177A	K_753860
KR2019018700W	K_346706
US202017633550A	K_377535
JP2025505880A	K_713949
US202218560231A	K_114548
US202117303827A	K_373591
CN202210253519.5	K_023524
JP2023540736A	K_739741
US202017607865A	K_715932
US201917780842A	K_002085
CN202210579227.0	K_720737
CN2023122929W	K_718414
EP21710698A	K_335905
US202318340298A	K_729502
US202218272314A	K_104244
US202017763139A	K_722283
CN202080075956.1	K_709080
US201816235975A	K_102074
US202017133314A	K_379947
US202117389164A	K_403656
EP23194509A	K_011805
US202117452901A	K_707557
US202117470239A	K_084189
US202218059769A	K_709018
CN202210676573.0	K_720934
US202217678879A	K_359955
EP20807641A	K_708127
EP21724101A	K_707111
CN202080004984.4	K_419389
EP23922511A	K_735210
KR20237037641A	K_086089
EP20774737A	K_729590
CN201910073231.8	K_058557
US202117356396A	K_706908
CN202110502619.2	K_046708
CN202310431172.3	K_209793
US202118260900A	K_379949
CN201911214798.9	K_224973
EP23852803A	K_373557
US202218854740A	K_600691
IN201947039755	K_736435
CN202080058393.5	K_448486
JP2023119404A	K_039185
US202017309919A	K_502237
US202318860268A	K_708238
CN202180023094.2	K_706826
US202117444448A	K_509788
CN202280054255.9	K_131707
JP2021505304A	K_737836
US202117455505A	K_710510
CN202411396275.1	K_435608
CN202210597225.4	K_138526
US202017594831A	K_753472
CN202210211027.X	K_264252
CN202080099524.4	K_405221
US201917282466A	K_000418
CN202210131322.4	K_084679
US202318504166A	K_402288
US202017422145A	K_753129
US201916516318A	K_368461
US202319121001A	K_345379
CN201910337882.3	K_709083
KR20227007592A	K_721904
US202117644218A	K_760042
CN202080057010.2	K_708128
US201816059354A	K_182077
US202218697298A	K_500694
JP2021548060A	K_000151
CN202180005734.7	K_715882
EP18826849A	K_727818
US201917778251A	K_050881
CN202310998419.X	K_420577
CN202210431800.3	K_720601
CN201980094745.X	K_711264
CN202380064882.5	K_105101
US202217569089A	K_082046
JP2024505583A	K_001500
US202017031084A	K_752315
US202217808047A	K_405009
CN202111403247.4	K_312564
KR20257017865A	K_502410
US201916402492A	K_747106
EP19769949A	K_728581
US202117378452A	K_450726
US201916595947A	K_093130
CN202310362797.9	K_723347
US202017108479A	K_036280
US202117759763A	K_711104
US201917272774A	K_718209
US201916681219A	K_450726
CN202180052104.5	K_708113
US202017755559A	K_754196
US202017758926A	K_710213
US202217811427A	K_296487
CN201980098349.4	K_064549
US202017757279A	K_025942
US201917265732A	K_369018
US202318862416A	K_346766
US201917267214A	K_001500
US202218290428A	K_467331
US202217945431A	K_374302
CN202211144112.5	K_326515
KR20257009732A	K_431897
US202117906107A	K_683799
EP18861014A	K_167679
US202118288936A	K_020096
CN202411998941.9	K_726105
US202318849981A	K_774289
CN202310193505.3	K_004683
KR20257030806A	K_743890
JP2019167393A	K_101752
EP21890361A	K_710137
US201917275573A	K_707042
CN201910668701.5	K_429123
JP2022547991A	K_738798
JP2025507348A	K_713570
CN202180014730.5	K_257213
EP23849325A	K_002044
US202218261230A	K_731740
US202117374742A	K_729590
US202218555435A	K_712090
US202117444537A	K_750008
US202016861045A	K_274590
KR2023021401W	K_142804
JP2023500501A	K_000162
US202017296940A	K_752953
US202218852323A	K_114546
EP19750238A	K_728490
US201917784018A	K_019815
US201816145047A	K_101405
EP18706887A	K_727292
KR20217042185A	K_000162
CN202210291406.4	K_000162
CN202511155933.2	K_397989
EP18765511A	K_727561
US201816617096A	K_041640
US202318857786A	K_087032
CN202211221399.7	K_721569
CN202380008185.8	K_001479
JP2023560419A	K_104031
EP23852929A	K_729672
US202117229756A	K_713983
US202217660509A	K_459185
EP23921408A	K_094013
US202318840169A	K_001882
US202218699029A	K_346731
US202017758056A	K_373546
EP22890437A	K_731183
CN202510232629.7	K_107629
KR20190121211A	K_155698
US201916668806A	K_426641
EP19804903A	K_369775
CN202180060678.7	K_714766
EP21802086A	K_730991
US202117447778A	K_369008
US202017593196A	K_000162
US202117305793A	K_490181
US201916245108A	K_337568
US202117228065A	K_706504
IN201927017143	K_373549
US202218874582A	K_706876
EP22915232A	K_342588
AU2022211807A	K_379298
US202017139506A	K_000769
US202217580343A	K_762555
EP19778741A	K_728614
US202118022027A	K_264255
US202017594197A	K_415688
KR20237011847A	K_708194
US202018025767A	K_035719
US201816215493A	K_708804
CN202080100490.6	K_713029
US202117450947A	K_728477
CN202010432175.5	K_508916
EP23853075A	K_373548
EP20821092A	K_264251
EP18861014A	K_713305
US201917286990A	K_721052
US202218692639A	K_001500
JP2023546311A	K_158359
EP23870587A	K_710085
EP21749756A	K_715190
CN201910198752.6	K_001320
JP2024525508A	K_346766
EP23873194A	K_293410
US202117303006A	K_756696
US202318318580A	K_000418
US201917258848A	K_716323
US201916295970A	K_000148
CN202080106213.6	K_716315
CN202111673247.6	K_450726
US202018007046A	K_601280
US202318845730A	K_001903
US201916458935A	K_174354
CN202510371368.7	K_722328
CN202310166670.X	K_723088
US201917278203A	K_313462
US202117501235A	K_137964
CN202080084874.3	K_264252
US202117501235A	K_716053
US202117552993A	K_710609
CN202310154878.X	K_723019
US202118572592A	K_085541
US202318199562A	K_763832
US202218713879A	K_096594
US201917624473A	K_710061
EP21730728A	K_730665
US202218867404A	K_716025
CN202310410242.7	K_364505
US202016900157A	K_416975
CN202110998237.3	K_066370
US202318832061A	K_717763
CN201910088162.8	K_310087
US202218563724A	K_001903
CN202511045613.1	K_717326
IN201927006452	K_104063
US202017033352A	K_006554
CN202111270325.8	K_108110
US202217671293A	K_764002
US202118571982A	K_217776
US202318837440A	K_774049
CN202080002293.0	K_706764
US202117924068A	K_725789
CN201980040866.6	K_345822
US201816492572A	K_330202
JP2022171437A	K_729694
US202218064165A	K_390034
CN202180103556.1	K_339415
CN201811602445.1	K_708046
CN202080016235.3	K_365997
CN202180001491.X	K_373546
US201916511262A	K_025942
KR20190121211A	K_087032
US202218565347A	K_001500
CN202210650250.4	K_132644
US202318335021A	K_581997
US202016741404A	K_730430
CN202510259003.5	K_325774
JP2019114571A	K_117293
JP2020527484A	K_737615
CN202010236450.6	K_711870
US202117282887A	K_011997
US202015930208A	K_711264
CN202210628329.7	K_711649
JP2019238740A	K_369271
US202117248169A	K_001500
US202218842355A	K_729209
CN202180047464.6	K_388817
CN202310198125.9	K_723130
SE2051518A	K_001320
CN202080085405.3	K_708314
US201916254246A	K_711109
US202016937613A	K_039374
CN202110369433.4	K_502233
US202016885796A	K_739355
CN201980035865.2	K_257213
CN202110040569.0	K_532645
JP2022576905A	K_347143
EP18881113A	K_396073
US202017599960A	K_373547
US202117228065A	K_721340
US201916665378A	K_199037
US202218574679A	K_682116
US202118263445A	K_406867
EP25179273A	K_718496
CN202010997275.2	K_039374
CN201980007674.5	K_710180
JP2024519042A	K_600698
CN202380079973.6	K_708072
US202318859019A	K_373546
CN202080103436.7	K_020096
JP2019167393A	K_714101
CN202080004197.X	K_713570
US202117759186A	K_718267
US202118259118A	K_467331
US202017440899A	K_293410
US202218845048A	K_738954
CN202180068598.6	K_192621
CN201880098196.9	K_435829
EP25179273A	K_373549
US202118266799A	K_517016
US202017612403A	K_753741
KR20197034807A	K_132255
US202117457177A	K_736638
JP2022549048A	K_526546
CN202080086103.8	K_084184
US202017126108A	K_307233
US201816648642A	K_012667
CN202080056713.3	K_209837
CN202080106576.X	K_716391
US202217749554A	K_437126
JP2020547887A	K_707524
CN202111276264.6	K_708072
US202218261230A	K_728879
US202117460065A	K_372967
CN202210778040.3	K_018333
EP21880588A	K_731108
JP2021547299A	K_714293
US201817269058A	K_746473
US202017127026A	K_090619
US201916729383A	K_708173
US202218699234A	K_395574
US202217709368A	K_535068
US201916575828A	K_132063
US201916264498A	K_000191
US202017759579A	K_754335
KR20237027248A	K_000418
CN202310138223.3	K_046065
US202217825390A	K_080848
US202117248774A	K_310957
CN202080002332.7	K_341728
US202218842355A	K_373098
US202117924828A	K_709103
US202217671470A	K_001256
CN202411223679.0	K_725933
US201916406781A	K_019998
CN202380070971.0	K_000769
US201816621671A	K_499436
CN202010451719.2	K_131706
US202218055629A	K_430529
US202218552574A	K_768299
US202218294043A	K_000162
US202318841720A	K_707143
US202117165362A	K_140499
US202217966200A	K_084687
US201815995314A	K_397706
US202217957432A	K_101752
US202218681348A	K_768899
EP20729501A	K_001320
US201917258143A	K_373053
CN202180019210.3	K_715223
CN202280001345.1	K_721895
US201815873797A	K_721576
US202016939705A	K_751888
CN202180082785.X	K_467332
US202017060332A	K_379550
CN202111102613.2	K_717559
EP22904692A	K_459114
US201816464927A	K_725566
EP19935154A	K_370692
KR20247005932A	K_106897
EP23922364A	K_408116
CN202011200059.7	K_712782
EP18734407A	K_406701
US202016824971A	K_722793
US202217805475A	K_162126
US202318167377A	K_770886
EP21880600A	K_724038
JP2023568117A	K_364506
CN202380090911.5	K_374088
JP2025502925A	K_000001
US202318167583A	K_307877
CN202180030536.6	K_710629
US201917046586A	K_000068
CN201880016027.6	K_708194
KR20217024828A	K_732465
US201816761438A	K_503349
CN202310472361.5	K_062563
US202117465602A	K_758980
KR20227016978A	K_730020
US202318336664A	K_373098
JP2025519527A	K_719479
US201816165006A	K_313098
US202217855159A	K_433969
US202016929974A	K_000471
CN202080106213.6	K_450842
CN202080060351.5	K_714716
US202017616437A	K_753793
US202217878856A	K_441840
CN202180071062.X	K_714371
US202016843384A	K_313453
EP21933574A	K_090318
CN2022135052W	K_364453
KR20207037656A	K_385492
US202117792126A	K_726927
US202217973685A	K_388817
EP18707582A	K_450679
US201917280513A	K_114546
US202017310494A	K_373557
US202217689095A	K_106604
US202117167689A	K_392200
CN202111302581.0	K_717790
KR20220083574A	K_490770
US201817266744A	K_309860
US202017779321A	K_436155
EP2023075922W	K_729109
CN202380069003.8	K_722328
US202318549156A	K_763306
EP19722006A	K_096277
US202217670642A	K_716878
US201816231765A	K_038635
US201917283900A	K_140476
US202318855555A	K_774497
CN201910961587.5	K_080664
US202016935875A	K_006554
US202318151844A	K_001092
CN202180019210.3	K_718689
US202117917976A	K_724588
KR20257025505A	K_000418
US202318460048A	K_448486
EP19930881A	K_710800
US202117509092A	K_709652
US202017624044A	K_003815
US201916550590A	K_102385
US202218708958A	K_715084
US202218576824A	K_097502
US202318465044A	K_082294
CN201880053901.3	K_708099
EP22741949A	K_731792
EP23868441A	K_714283
CN202310171475.6	K_327948
US202117536128A	K_707322
CN202080001536.9	K_364449
US202018000810A	K_731326
US202218559824A	K_001500
US202318845173A	K_001500
CN201980024916.1	K_435825
JP2022574202A	K_707044
US202218550665A	K_001500
US202118004483A	K_708821
CN201910492732.X	K_524765
EP25199513A	K_270218
CN202380055959.2	K_710189
US201917275518A	K_429838
US202117919083A	K_716323
KR20220121328A	K_708127
EP23872994A	K_001013
US202218259362A	K_405009
US202018044910A	K_346497
JP2022539072A	K_365545
CN201880045440.5	K_708350
CN201880021012.9	K_330891
US201916446554A	K_707421
US202016746033A	K_714162
JP2024526495A	K_492172
GB202317225A	K_304905
US202218685755A	K_274590
US202118029410A	K_257213
US202318849831A	K_382822
US202117475670A	K_006535
US202017773828A	K_435834
EP22947339A	K_726699
US202118035490A	K_433165
CN202010449694.2	K_038882
US202017427722A	K_431937
US202118282340A	K_720872
US202117224391A	K_155256
KR20217025097A	K_741670
US201917267670A	K_000769
DK18919656T	K_373518
US202318853287A	K_192773
US202117798888A	K_519686
CN202210214945.8	K_408863
CN202210605628.9	K_707848
US202318230935A	K_333427
CN202080103734.6	K_373557
US202118580430A	K_373547
US202318872864A	K_762829
EP22738835A	K_502233
US201816225073A	K_209332
US202117451749A	K_509293
US202117303065A	K_718675
CN202310362797.9	K_042144
CN201811189926.4	K_197617
CN202180033925.4	K_439199
CN202411377292.0	K_706828
US202218261974A	K_102692
US201916720671A	K_375076
CN201980048141.1	K_370332
US202017069090A	K_733335
US202117151350A	K_755530
US202017310659A	K_395574
US202017420058A	K_448747
US202318111608A	K_764523
EP23843354A	K_714162
JP2018221751A	K_001701
US202217929640A	K_453809
US202217939200A	K_707557
US202016919990A	K_039390
CN201911236069.3	K_332482
US201916555492A	K_748244
CN202080057021.0	K_706761
EP19802419A	K_209354
JP2023532424A	K_719857
US202217674399A	K_401240
CN202180023514.7	K_714434
EP23917226A	K_725008
US202117379877A	K_728234
EP23849325A	K_000069
EP20767932A	K_192621
KR20227009280A	K_711457
US202318234653A	K_316066
EP23915349A	K_379947
US201917764364A	K_039349
US202318852083A	K_264246
US202017768062A	K_754499
US202118288737A	K_373549
JP2023557513A	K_448747
US202218696873A	K_717720
US202318333502A	K_719961
US202318489857A	K_707111
US202018001806A	K_373547
KR20257005792A	K_725603
EP19715650A	K_138447
US201917310029A	K_346485
US201816480016A	K_000418
US202218577897A	K_388816
JP2022575020A	K_510817
US202118692252A	K_114546
US202017063490A	K_752443
US202318169940A	K_001491
CN202380084621.X	K_333989
EP23886325A	K_706645
CN202210420944.9	K_319917
TW112137290A	K_733837
JP2022550107A	K_716187
KR20217024828A	K_727808
US202218574251A	K_711395
KR20257015031A	K_743678
CN202280080811.X	K_435680
US201916550590A	K_385492
CN202310354236.4	K_335905
EP20884170A	K_730036
CN202180011826.6	K_708391
US202318135531A	K_111496
US202318862110A	K_346766
US202318859366A	K_719410
EP23710949A	K_449830
US201916727727A	K_748940
US202218570343A	K_001500
US202117530548A	K_092438
EP18726890A	K_725990
CN202210837687.9	K_721132
EP18756026A	K_181084
CN202311112774.9	K_312267
CN202080006386.0	K_405168
EP23857202A	K_540897
US202218276522A	K_411006
CN202310998419.X	K_708058
US202217584128A	K_737673
US202017927306A	K_000227
US201816015177A	K_431230
EP23921175A	K_091338
EP22852276A	K_732236
US201816183422A	K_211108
CN201910357132.2	K_709119
US202018010449A	K_755156
CN202080085405.3	K_708345
US202318119466A	K_000818
US201815733087A	K_001507
CN202210646668.8	K_202448
US202017420985A	K_748979
CN201811157942.5	K_167682
US202218690030A	K_709977
US202218848732A	K_714687
GB202102411A	K_349689
US202017116526A	K_315223
JP2021550940A	K_569107
US202018000155A	K_000227
EP21802086A	K_475802
US202016847060A	K_164372
CN202080002738.5	K_710061
EP20205414A	K_000367
US202017765344A	K_686728
US201917617587A	K_407726
US202017005988A	K_607559
CN202380089385.0	K_038536
US201916535288A	K_082411
US202217705683A	K_001995
JP2024525502A	K_739211
EP19704083A	K_287425
US201917310029A	K_509886
US202318452391A	K_395574
EP23886230A	K_511303
EP21816563A	K_375775
US202218285070A	K_509364
US202318460613A	K_721484
US202318846171A	K_748580
ES21799350T	K_317207
US202117339758A	K_728115
US201917267205A	K_373546
US202117996494A	K_747142
EP18729110A	K_000806
TW108116064A	K_099833
US202117554916A	K_750157
US202117363683A	K_608841
US202318724253A	K_773694
CN202011087792.2	K_379462
US202117244673A	K_331773
CN202080045466.7	K_710749
US202117452323A	K_431183
CN202110866891.9	K_717257
US202318184914A	K_710289
US202117449780A	K_373098
AU2020267287A	K_002044
US202117469771A	K_759070
EP20712127A	K_727844
US201917049176A	K_461893
US201816174422A	K_092887
CN202210114229.2	K_720181
KR20220080658A	K_376559
JP2023071376A	K_435821
US202218721017A	K_001500
US202318160772A	K_091613
ES20799142T	K_735759
CN202180002049.9	K_114550
US202217575271A	K_448487
US201916558281A	K_020966
JP2023131987A	K_369775
CN202080106567.0	K_711271
EP21799154A	K_373557
US202218702956A	K_234362
KR20227026345A	K_448737
KR20230025958A	K_347129
US202016928371A	K_018695
US201916533230A	K_747529
US202217649868A	K_358831
KR20217042185A	K_346444
US201917251230A	K_510237
US202218557797A	K_373549
US202318852739A	K_385946
CN202411688164.8	K_718772
US202218718355A	K_140678
US202217945948A	K_085541
EP23867404A	K_718660
US202017310494A	K_750874
EP21725873A	K_730590
CN202010088230.3	K_614139
US202217660255A	K_012800
EP20872265A	K_087032
US202117339758A	K_746698
EP22783240A	K_002114
US202218697298A	K_710177
US202016950571A	K_752005
US202318498306A	K_600715
US202117232002A	K_022227
CN202080063443.9	K_084980
US202318858903A	K_395259
US201816134797A	K_001500
EP23851261A	K_339752
CN202080004191.2	K_465424
AU2022473674A	K_706947
CN202010100354.9	K_710673
CN202080106838.2	K_497965
US201916693791A	K_000383
CN202280102618.1	K_711149
EP23872885A	K_373546
CN202380057897.9	K_373102
CN202080076542.0	K_309662
CN201980042257.4	K_710697
CN201910525161.5	K_000227
US202117513870A	K_332879
US201916505034A	K_395012
KR20257025314A	K_600697
US202017422145A	K_714790
US202018012154A	K_755173
CN201810930410.4	K_326305
US202218703167A	K_711110
US202118684378A	K_502237
EP22739706A	K_708463
US201916408361A	K_305034
US202117384941A	K_275636
US202017620512A	K_721303
US202318156705A	K_132333
EP18762429A	K_373100
US202016747348A	K_369915
US202217949877A	K_335905
CN202411557152.1	K_708755
US202117783165A	K_467332
US201917264422A	K_373549
US202017757279A	K_001453
CN202111426983.1	K_000383
US202017754453A	K_373548
CN202310945734.6	K_713683
US202117453308A	K_706654
US202318310673A	K_012229
CN2023088618W	K_722595
JP2021557607A	K_047149
KR20190099976A	K_209363
US202017904179A	K_710016
US202118254317A	K_309322
EP18811427A	K_707128
CN202080050252.9	K_708115
US202217820709A	K_710061
EP21708416A	K_730394
US202318373044A	K_772611
EP23852973A	K_000227
US201917270527A	K_082048
JP2021541787A	K_183272
CN202411660924.4	K_373519
CN202411679262.5	K_708815
US202117372750A	K_309273
US202118001682A	K_724035
EP20835461A	K_518460
CN201911344449.9	K_460459
CN202080084355.7	K_713860
US201916710535A	K_710621
US202118549883A	K_718408
US202218277437A	K_465136
CN202280042162.4	K_373541
CN202311751116.4	K_496188
CN202080000794.5	K_713184
US202118014638A	K_025466
IN202137036714	K_280172
US202218053913A	K_370467
US202117544748A	K_716080
EP22843993A	K_708232
US201917278254A	K_364504
US202217929640A	K_209356
US201916664178A	K_132255
US202318380442A	K_716365
CN202410417012.8	K_091963
US202218553152A	K_727808
US201917267907A	K_733173
US202217882094A	K_088418
ES21799350T	K_036951
US202017107436A	K_431162
EP22858795A	K_311025
US202217685782A	K_136814
CN201880092742.8	K_234151
US202117454787A	K_728702
US201815904281A	K_100907
US201916372864A	K_364504
JP2025506930A	K_706505
CN202080084874.3	K_715282
CN202010795006.8	K_072197
US202117377140A	K_730429
US202016947751A	K_712506
US201917604248A	K_396115
US202117924068A	K_710170
EP20718105A	K_440603
US202218709240A	K_362018
US202218702956A	K_401988
KR20227026341A	K_331773
US202117303065A	K_756712
US202318718651A	K_773681
US202318126499A	K_733661
US201816174422A	K_026686
CN202110333493.0	K_406634
US201917753382A	K_142803
US201917261850A	K_749271
CN202111617787.2	K_110432
EP23873203A	K_707921
US202218262885A	K_714233
US202017608861A	K_294242
US202017778763A	K_707309
US201917293524A	K_016209
US202318511709A	K_346511
KR20227042381A	K_710876
CN202280087664.9	K_403655
US201816480016A	K_746079
CN202080083028.X	K_334725
US202318305651A	K_360646
US202017634520A	K_000227
US202117760061A	K_475798
CN201810392201.9	K_375603
US202117460065A	K_365680
KR20207009650A	K_737782
US201916724180A	K_406702
EP22705311A	K_020096
CN2022088534W	K_192575
US202018001835A	K_755043
CN202080037672.3	K_377535
US201916375674A	K_047149
US202118026414A	K_430362
IN202037046875	K_708504
US202117179389A	K_432927
EP23918366A	K_429408
CN202280087664.9	K_510817
EP23707050A	K_716680
CN202310541796.0	K_328502
CN2022134683W	K_210462
EP18725088A	K_373548
CN201980103532.9	K_711549
JP2020517316A	K_737579
CN202080033385.5	K_711271
US202217866318A	K_327653
KR20257001302A	K_000028
US202117799227A	K_046489
CN202380051207.9	K_724419
EP21710784A	K_727610
EP22736081A	K_646425
US202217811493A	K_721335
US202218078423A	K_361343
US202318172853A	K_031983
US202217929653A	K_207095
US202117540613A	K_743613
US202017069090A	K_347143
JP2022577707A	K_714132
US202117164419A	K_737788
KR20197034807A	K_741231
US201917282345A	K_741902
US202017066440A	K_181084
CN201810804982.8	K_707691
EP22754592A	K_434490
CN202080075943.4	K_349689
US202318860268A	K_774655
CN201810323929.6	K_333461
EP23898009A	K_417523
CN202311793512.3	K_155001
CN2023139303W	K_724086
CN202110268952.1	K_707848
EP21963359A	K_731412
EP21709227A	K_057906
EP19156671A	K_456690
US202318388387A	K_433379
CN201910407153.0	K_143248
CN202080045531.6	K_569025
US202217670642A	K_722030
US202218276292A	K_500694
US202217737706A	K_719366
US202117148092A	K_339943
CN202411591018.3	K_707697
US202218870970A	K_001903
CN202280002321.8	K_352079
EP21876036A	K_370512
EP22719583A	K_085541
US202318210909A	K_683201
US202318176632A	K_131880
US202318126499A	K_107683
EP21158467A	K_711251
EP19796386A	K_365091
CN202311394493.7	K_438978
US202218548041A	K_708115
US202118029749A	K_137964
US202318876049A	K_733657
EP21918346A	K_085541
US202117378452A	K_099367
US202217747724A	K_001313
US202118031528A	K_476082
US202118019422A	K_719239
US202218880329A	K_711253
CN202010236450.6	K_382458
US201916406763A	K_403655
US202217824112A	K_140514
US202318452762A	K_741560
US202117387610A	K_000227
US202117502568A	K_199203
US202117643280A	K_084763
CN202180010618.4	K_124111
US202117335849A	K_757271
US202117301084A	K_756557
KR20217005768A	K_064594
US201916684398A	K_435825
EP20788255A	K_002085
US201917438146A	K_706646
EP23919533A	K_416977
EP23716720A	K_448960
CN202180019857.6	K_718731
US202117248169A	K_730888
CN202511181876.5	K_710890
CN202210200249.1	K_007178
CN202180045085.3	K_711398
US202217647830A	K_726079
CN201810875063.X	K_309860
US202318857786A	K_346766
KR20227019358A	K_448935
CN202080004762.2	K_333498
KR20217029751A	K_119953
US202117446034A	K_373109
US202117369515A	K_728187
US202117189233A	K_002051
ES19827795T	K_707057
US202118009707A	K_731183
CN202380031994.0	K_522285
CN201980043168.1	K_395574
US201916722073A	K_085620
EP23917226A	K_368869
US202117759763A	K_368875
US201816043954A	K_001240
JP2023529296A	K_035027
EP21725269A	K_369914
US202318323052A	K_001500
CN202310627358.6	K_432366
JP2023541336A	K_739753
US202017593966A	K_000769
CN202010817054.2	K_712517
KR20237035427A	K_723178
US201815914078A	K_744761
US202117372709A	K_004211
US201917264228A	K_749290
US202118554526A	K_708548
EP18794839A	K_727700
CN202080098720.X	K_502090
US202318172735A	K_137476
US202217658785A	K_132271
JP2022510401A	K_415688
CN202010532526.X	K_712286
US202016803458A	K_119953
US201917754979A	K_414622
US201917264600A	K_475798
US202217670171A	K_000227
US202117219292A	K_019998
KR20237004459A	K_739957
US202318352287A	K_745083
US202318183343A	K_373547
CN202410421232.8	K_223596
EP23912786A	K_049490
EP23865931A	K_628605
US201917632967A	K_420713
US202017632858A	K_000769
US202017997772A	K_475799
JP2023510037A	K_155844
CN202180058893.3	K_708619
CN202180054776.X	K_719315
CN202380079973.6	K_725008
JP2023500501A	K_381319
US202017999094A	K_754979
US202017627396A	K_320677
CN201810531970.2	K_211728
JP2022508190A	K_081054
US202318549156A	K_725476
JP2021511184A	K_737866
CN202510540333.1	K_316956
EP22934133A	K_732573
US202017598759A	K_439100
KR2023009541W	K_019998
CN202210628329.7	K_720820
US202218564555A	K_737360
JP2022579696A	K_363887
KR20230141703A	K_001166
US202016836826A	K_509293
ES18706099T	K_100896
EP20212515A	K_729085
KR20257017485A	K_349221
AU2020284495A	K_124177
US201917309615A	K_080817
US202117176405A	K_082048
CN202080002424.5	K_365017
CN202080045616.4	K_708182
EP23841969A	K_262056
US202016790308A	K_711562
US202017422070A	K_431881
CN202510225743.7	K_714715
CN201880090092.3	K_708683
CN201980050437.7	K_132344
US202218719661A	K_723044
CN202380076781.X	K_611344
JP2018207539A	K_157112
CN202080083288.7	K_715235
JP2022548945A	K_329750
EP23873222A	K_711039
CN202510225743.7	K_001881
EP19707153A	K_728191
EP23849325A	K_001314
US202217810632A	K_628729
US202016781487A	K_047472
US202117485139A	K_330205
US202218848270A	K_257213
US202017783596A	K_431937
EP19711467A	K_319917
JP2023071028A	K_726378
CN201810315139.3	K_707405
US202217951542A	K_751085
CN202111153042.5	K_039390
EP18817258A	K_707235
EP23838608A	K_399412
IN201947045927	K_445427
US202016811885A	K_000374
CN202310809953.1	K_200198
US201917282947A	K_720162
US202017605518A	K_719635
US202017632858A	K_001092
CN202210114229.2	K_720179
JP2023568080A	K_711228
US202318853298A	K_723442
EP18728430A	K_399003
US202117386949A	K_000373
US202117407772A	K_019998
US202217931069A	K_333427
US202217732972A	K_608839
US202218280533A	K_718371
CN202180037190.2	K_719125
CN201810088756.4	K_014371
JP2023532424A	K_708153
US202318135531A	K_258072
CN2019119186W	K_709998
US202217948978A	K_431909
US202218560318A	K_001318
US202018022436A	K_334949
US202318504166A	K_709652
KR20257015496A	K_391145
CN201810304081.2	K_000195
US201917264778A	K_735527
CN202510962464.9	K_025249
US202017634800A	K_719263
US202017598674A	K_431899
US201816224311A	K_711395
CN202010736835.9	K_366007
US202318233614A	K_003690
US202117357358A	K_289468
US202217697127A	K_373547
JP2024524737A	K_346766
CN202180068598.6	K_719579
US202017634468A	K_708051
CN201980095966.9	K_711307
EP22966842A	K_344978
US202118553714A	K_406635
US202218559001A	K_418524
CN202080063443.9	K_714788
US202117338392A	K_725923
US201917754979A	K_750340
US202017997772A	K_344460
US202218547149A	K_087032
KR20197034807A	K_364504
US202117796821A	K_726905
KR20227026341A	K_742140
US202118023210A	K_001092
US202217931069A	K_388117
KR20257015303A	K_722551
US202017802088A	K_726378
US201917418279A	K_358450
US202218860078A	K_373462
JP2021214393A	K_706644
EP23756647A	K_257213
US201917048324A	K_738310
US201816963644A	K_364504
CN201910770610.2	K_707840
JP2024541256A	K_001500
US202117924817A	K_711128
US201815956098A	K_028248
KR20247022027A	K_708113
EP20747233A	K_707717
KR20247040954A	K_335905
US201816641428A	K_435822
CN201910224315.7	K_708988
EP21721370A	K_001500
US202117644300A	K_714861
US202218565369A	K_729897
IN201847032704	K_710501
JP2025504807A	K_346927
EP21919445A	K_259565
CN202210963816.9	K_343459
CN201980053550.0	K_326041
US201816155936A	K_375046
US201916671757A	K_027709
US202118011908A	K_430753
US202117448505A	K_715093
CN201980096302.4	K_509856
CN202411947546.8	K_726250
US202318113975A	K_013543
US202018005341A	K_738701
US202117508462A	K_364504
US202017609199A	K_743381
ES20817121T	K_427771
US201916419739A	K_109281
CN202210136279.0	K_720212
US201917290035A	K_104488
US201916432944A	K_166889
US202218701968A	K_761562
US202318325415A	K_260770
US202318728326A	K_346766
US202217716824A	K_708611
JP2025505880A	K_158188
CN202310349754.7	K_509293
US202117367326A	K_118561
EP23916063A	K_264252
CN201911364588.8	K_012404
US202017427722A	K_379771
CN202180021387.7	K_431937
US202318097613A	K_005368
US202218862931A	K_711468
US202318152073A	K_006808
US202218068961A	K_141308
EP20737696A	K_729363
US202118278743A	K_000162
CN202310354236.4	K_002997
US202117443884A	K_723660
CN202210833269.2	K_721115
US202117645171A	K_001506
