PatentID	AssigneeID
CN202511123670.7	A_020989
CN202511150913.6	A_020989
CN202511155933.2	A_020989
CN202511164773.8	A_012652
CN202511181876.5	A_000910
CN202511182268.6	A_012652
CN202511222653.9	A_000910
CN202511236585.1	A_012652
CN202511236591.7	A_021174
CN202511237467.2	A_000910
CN202511251954.4	A_021728
CN202511254617.0	A_030103
CN202511357069.4	A_020989
CN202511412285.4	A_030103
CN202511433948.0	A_000910
CN202511437085.4	A_000910
CN202511447334.8	A_000910
CN202511454817.0	A_000910
CN202511509811.9	A_000910
CN202511518456.1	A_000910
CN202511527385.1	A_000910
CN202511662136.3	A_000910
CN202511670032.7	A_021174
DE102018100269A	A_007824
DE102018125629A	A_007790
DE102022121471A	A_005556
DE102022127213A	A_007829
DE112018003225T	A_007824
DE112019003526T	A_006695
DE112021001024T	A_022411
DK18913979T	A_006083
DK18919656T	A_006083
DK18945121T	A_006083
EP18154899A	A_006703
EP18155778A	A_005496
EP18156893A	A_022377
EP18157473A	A_022377
EP18168670A	A_019399
EP18175564A	A_007752
EP18177672A	A_005882
EP18179800A	A_005704
EP18186723A	A_000037
EP18212238A	A_013558
EP18701858A	A_007705
EP18702461A	A_013595
EP18706887A	A_007705
EP18707582A	A_007705
EP18707697A	A_007383
EP18708249A	A_007705
EP18710232A	A_007705
EP18712060A	A_007705
EP18714375A	A_007705
EP18714406A	A_007705
EP18716010A	A_007705
EP18716031A	A_007705
EP18719103A	A_022377
EP18721367A	A_007383
EP18722320A	A_007705
EP18724673A	A_007705
EP18725019A	A_007383
EP18725088A	A_007705
EP18726890A	A_007705
EP18727116A	A_007705
EP18728430A	A_000008
EP18729110A	A_006184
EP18729110A	A_005496
EP18730504A	A_007705
EP18734407A	A_007705
EP18735112A	A_007996
EP18738387A	A_007383
EP18741858A	A_006703
EP18743039A	A_000008
EP18743703A	A_035948
EP18746352A	A_007705
EP18749590A	A_027448
EP18750555A	A_025013
EP18756026A	A_007705
EP18758791A	A_007705
EP18762429A	A_007705
EP18765511A	A_024655
EP18766078A	A_007705
EP18770049A	A_025911
EP18770157A	A_005496
EP18775889A	A_006703
EP18779905A	A_008252
EP18780704A	A_006695
EP18782564A	A_000099
EP18785789A	A_007705
EP18786185A	A_007705
EP18786357A	A_025911
EP18793323A	A_007705
EP18793520A	A_000099
EP18793943A	A_022403
EP18794459A	A_022403
EP18794839A	A_005857
EP18795820A	A_022411
EP18796242A	A_007705
EP18796551A	A_007705
EP18799318A	A_005507
EP18800805A	A_007705
EP18807189A	A_022374
EP18807807A	A_007705
EP18811106A	A_035949
EP18811427A	A_007705
EP18813604A	A_035950
EP18815444A	A_007705
EP18817258A	A_007705
EP18820380A	A_012619
EP18823506A	A_007383
EP18826471A	A_007705
EP18826849A	A_007705
EP18829326A	A_035951
EP18836699A	A_007705
EP18836711A	A_007705
EP18837632A	A_006294
EP18839779A	A_007705
EP18845038A	A_006695
EP18848245A	A_006294
EP18848264A	A_006703
EP18853552A	A_007705
EP18861014A	A_005857
EP18865010A	A_006185
EP18875500A	A_007705
EP18878673A	A_010039
EP18880571A	A_007705
EP18881113A	A_006703
EP18881657A	A_022503
EP18881657A	A_007212
EP18892092A	A_005496
EP18902228A	A_010953
EP18908494A	A_005526
EP18909033A	A_007705
EP18910151A	A_035952
EP18913331A	A_005857
EP18919930A	A_035941
EP18920771A	A_006083
EP18922669A	A_009903
EP18925538A	A_006083
EP18929059A	A_007705
EP18929783A	A_006083
EP18933178A	A_006083
EP18933385A	A_006083
EP18934584A	A_006083
EP18934901A	A_006083
EP18935717A	A_006083
EP18937501A	A_007705
EP18939705A	A_006083
EP18943694A	A_009903
EP18944125A	A_024787
EP19156671A	A_013124
EP19158381A	A_005404
EP19179836A	A_005486
EP19179874A	A_005587
EP19188002A	A_023095
EP19194542A	A_005587
EP19206376A	A_013068
EP19701933A	A_007705
EP19703796A	A_012370
EP19704083A	A_007705
EP19704514A	A_007705
EP19704903A	A_012370
EP19706165A	A_007705
EP19707153A	A_007705
EP19707215A	A_007705
EP19708708A	A_007705
EP19708717A	A_007705
EP19708748A	A_007705
EP19709315A	A_007705
EP19709340A	A_007705
EP19709830A	A_007705
EP19711467A	A_007705
EP19713641A	A_007705
EP19715650A	A_007705
EP19715694A	A_007705
EP19715700A	A_007705
EP19718038A	A_007705
EP19719141A	A_007705
EP19719685A	A_007705
EP19720990A	A_022531
EP19721898A	A_007809
EP19722006A	A_035948
EP19722234A	A_007705
EP19722721A	A_007705
EP19722753A	A_007705
EP19725598A	A_007705
EP19726239A	A_000099
EP19726828A	A_000099
EP19728812A	A_007705
EP19731351A	A_007383
EP19734497A	A_022585
EP19735090A	A_007705
EP19738674A	A_035953
EP19740465A	A_007705
EP19744236A	A_022411
EP19745325A	A_007705
EP19746230A	A_007705
EP19748632A	A_007705
EP19749473A	A_007705
EP19750238A	A_007705
EP19755783A	A_000099
EP19756067A	A_007705
EP19756292A	A_008252
EP19758568A	A_000099
EP19762556A	A_007705
EP19763740A	A_008252
EP19763740A	A_035954
EP19765580A	A_035955
EP19765580A	A_005496
EP19768980A	A_007705
EP19769361A	A_007705
EP19769531A	A_025911
EP19769949A	A_007705
EP19775102A	A_009915
EP19778076A	A_006695
EP19778741A	A_000099
EP19780495A	A_007705
EP19783182A	A_007705
EP19783189A	A_007705
EP19783361A	A_022585
EP19788518A	A_007705
EP19789358A	A_006083
EP19790811A	A_007383
EP19790927A	A_007705
EP19790976A	A_007705
EP19791088A	A_007705
EP19791443A	A_007705
EP19796386A	A_022373
EP19802419A	A_007705
EP19804903A	A_000099
EP19805011A	A_007705
EP19805699A	A_000113
EP19809293A	A_000099
EP19809356A	A_022445
EP19809963A	A_025013
EP19817454A	A_008252
EP19820263A	A_007705
EP19846014A	A_005857
EP19846308A	A_007962
EP19851929A	A_005506
EP19851929A	A_005507
EP19851929A	A_005508
EP19856203A	A_035956
EP19858239A	A_005496
EP19860339A	A_005506
EP19865419A	A_005857
EP19866647A	A_022373
EP19867570A	A_007705
EP19873060A	A_005506
EP19873060A	A_005507
EP19873060A	A_005508
EP19886374A	A_006223
EP19886434A	A_008379
EP19896455A	A_005857
EP19900161A	A_005507
EP19908715A	A_006083
EP19908873A	A_035957
EP19914147A	A_006083
EP19914459A	A_006083
EP19922191A	A_006083
EP19925180A	A_007705
EP19926100A	A_006083
EP19927228A	A_006083
EP19927268A	A_006083
EP19930881A	A_007705
EP19932937A	A_006083
EP19935154A	A_006083
EP19936717A	A_007705
EP19940848A	A_006083
EP19944712A	A_035958
EP19945918A	A_006083
EP19947327A	A_006083
EP19947583A	A_006083
EP19950325A	A_005496
EP19951334A	A_006083
EP19951541A	A_005857
EP19953490A	A_005857
EP20154744A	A_022377
EP20155298A	A_005587
EP20158259A	A_013068
EP20161095A	A_012627
EP20166188A	A_006695
EP20168547A	A_035949
EP20169904A	A_008103
EP20204933A	A_007790
EP20205414A	A_005496
EP20208866A	A_006703
EP20212515A	A_005882
EP20218026A	A_022403
EP2023075922W	A_013124
EP20702721A	A_007705
EP20703355A	A_007705
EP20704765A	A_007705
EP20704985A	A_007705
EP20707545A	A_006695
EP20708725A	A_006163
EP20708860A	A_007705
EP20708957A	A_007705
EP20712127A	A_007705
EP20714402A	A_007705
EP20716985A	A_007705
EP20718105A	A_007705
EP20721871A	A_007705
EP20721919A	A_007705
EP20721985A	A_007705
EP20723042A	A_013124
EP20723953A	A_007705
EP20726656A	A_000099
EP20727086A	A_007705
EP20727461A	A_007705
EP20727694A	A_022585
EP20727882A	A_007705
EP20729501A	A_007705
EP20730303A	A_009883
EP20730521A	A_024596
EP20732030A	A_007705
EP20732062A	A_007705
EP20733059A	A_007705
EP20733091A	A_007705
EP20737696A	A_007705
EP20738745A	A_006695
EP20739117A	A_007705
EP20739186A	A_000492
EP20740481A	A_007705
EP20741321A	A_007705
EP20743540A	A_007705
EP20744190A	A_007705
EP20745457A	A_008252
EP20745604A	A_007705
EP20747233A	A_007705
EP20747547A	A_007705
EP20750094A	A_022445
EP20751009A	A_007705
EP20751047A	A_007705
EP20753536A	A_007705
EP20753661A	A_007705
EP20754586A	A_007705
EP20755375A	A_006695
EP20757470A	A_007705
EP20757802A	A_007705
EP20760738A	A_007705
EP20761483A	A_007705
EP20762975A	A_006695
EP20765399A	A_007705
EP20767702A	A_007705
EP20767932A	A_007705
EP20772855A	A_007705
EP20774737A	A_005496
EP20776288A	A_007705
EP20780810A	A_007383
EP20781412A	A_007705
EP20782439A	A_006294
EP20782739A	A_006695
EP20785069A	A_005507
EP20786157A	A_007705
EP20786401A	A_007705
EP20786827A	A_007705
EP20788126A	A_006695
EP20788255A	A_006083
EP20788920A	A_007705
EP20790260A	A_005857
EP20792791A	A_007705
EP20792878A	A_007705
EP20793906A	A_007705
EP20796674A	A_007705
EP20797310A	A_007705
EP20800435A	A_007705
EP20801128A	A_007705
EP20802766A	A_006695
EP20803012A	A_022373
EP20803381A	A_007705
EP20804070A	A_008379
EP20804101A	A_007705
EP20807248A	A_007705
EP20807641A	A_007705
EP20807643A	A_007705
EP20816871A	A_007705
EP20817586A	A_007705
EP20821092A	A_007705
EP20821508A	A_007705
EP20821529A	A_035959
EP20824366A	A_000099
EP20825328A	A_007705
EP20828576A	A_007705
EP20829164A	A_007705
EP20830455A	A_007705
EP20830696A	A_006695
EP20835461A	A_005507
EP20835979A	A_007705
EP20838715A	A_007705
EP20839552A	A_007705
EP20842830A	A_007705
EP20845523A	A_007705
EP20845856A	A_007705
EP20851485A	A_006695
EP20851609A	A_006695
EP20857053A	A_000020
EP20865217A	A_005857
EP20869257A	A_005857
EP20871620A	A_006695
EP20871629A	A_006695
EP20872265A	A_006703
EP20872502A	A_005857
EP20873233A	A_006695
EP20877030A	A_006695
EP20884146A	A_006695
EP20884170A	A_007790
EP20887850A	A_035960
EP20889305A	A_006695
EP20890616A	A_022290
EP20891834A	A_006703
EP20902290A	A_007212
EP20903456A	A_028946
EP20915298A	A_007705
EP20916363A	A_007705
EP20917055A	A_006340
EP20918507A	A_006083
EP20920667A	A_006083
EP20925710A	A_006695
EP20926716A	A_007705
EP20933080A	A_006083
EP20936542A	A_013595
EP20941327A	A_006695
EP20943593A	A_022290
EP20944454A	A_007705
EP20947004A	A_007705
EP20948049A	A_035538
EP20948561A	A_006083
EP20948790A	A_022403
EP20956788A	A_006083
EP20957106A	A_022403
EP20957698A	A_006083
EP20966024A	A_006083
EP20966443A	A_005857
EP20967739A	A_005857
EP20967927A	A_005857
EP21158467A	A_007790
EP21167343A	A_022370
EP21178860A	A_007705
EP21181676A	A_005563
EP21189191A	A_000113
EP21192879A	A_022376
EP21196260A	A_007790
EP21200096A	A_022403
EP21204956A	A_005618
EP21209230A	A_007705
EP21209347A	A_005704
EP21214261A	A_013124
EP21214419A	A_005496
EP21216583A	A_007705
EP21217894A	A_013124
EP21702806A	A_007705
EP21704383A	A_007705
EP21705758A	A_007705
EP21707095A	A_007705
EP21707493A	A_007705
EP21707495A	A_007705
EP21707538A	A_007705
EP21708416A	A_007705
EP21708878A	A_007705
EP21709227A	A_007705
EP21710698A	A_007705
EP21710766A	A_007705
EP21710784A	A_007705
EP21711116A	A_007705
EP21712299A	A_007705
EP21714068A	A_007705
EP21715078A	A_007705
EP21716014A	A_007705
EP21717749A	A_007705
EP21718368A	A_000099
EP21718740A	A_000099
EP21719370A	A_022374
EP21719836A	A_007705
EP21720638A	A_007705
EP21721336A	A_007705
EP21721370A	A_007705
EP21721792A	A_007705
EP21722066A	A_000099
EP21722299A	A_013124
EP21723246A	A_007383
EP21724101A	A_007705
EP21725269A	A_022585
EP21725873A	A_007705
EP21727681A	A_007705
EP21727694A	A_007705
EP21727699A	A_007705
EP21727736A	A_007705
EP21727976A	A_008252
EP21727986A	A_007705
EP21728423A	A_007705
EP21728765A	A_007705
EP21729766A	A_000099
EP21730438A	A_007705
EP21730728A	A_007705
EP21731034A	A_007705
EP21731254A	A_035961
EP21732691A	A_007705
EP21734745A	A_007705
EP21735467A	A_007705
EP21738118A	A_022406
EP21738498A	A_028946
EP21738691A	A_005857
EP21739867A	A_007705
EP21742663A	A_007705
EP21742666A	A_007705
EP21748994A	A_007705
EP21749748A	A_007705
EP21749756A	A_007705
EP21750559A	A_006695
EP21751693A	A_007705
EP21752881A	A_006695
EP21754266A	A_006695
EP21754834A	A_035962
EP21754834A	A_035963
EP21754861A	A_035959
EP21755333A	A_007705
EP21755665A	A_007705
EP21756121A	A_007705
EP21756355A	A_006695
EP21759445A	A_007705
EP21761598A	A_006703
EP21762313A	A_007705
EP21764052A	A_006695
EP21766366A	A_007705
EP21772945A	A_007705
EP21773191A	A_007705
EP21774715A	A_005496
EP21783624A	A_007705
EP21785371A	A_006695
EP21787276A	A_007705
EP21790653A	A_035964
EP21795732A	A_006695
EP21796493A	A_006695
EP21799154A	A_007705
EP21801786A	A_007705
EP21801815A	A_007705
EP21802086A	A_007705
EP21802888A	A_007705
EP21803103A	A_006695
EP21803569A	A_006695
EP21803631A	A_005857
EP21803976A	A_006703
EP21806601A	A_007705
EP21807479A	A_007705
EP21808431A	A_006695
EP21810874A	A_007705
EP21816563A	A_035959
EP21840761A	A_007705
EP21842433A	A_005857
EP21842471A	A_006703
EP21847794A	A_008252
EP21850596A	A_006695
EP21852367A	A_006695
EP21853622A	A_006695
EP21853991A	A_006695
EP21854316A	A_006695
EP21854393A	A_025905
EP21854493A	A_006695
EP21858636A	A_006695
EP21859657A	A_025905
EP21862117A	A_006695
EP21873001A	A_006695
EP21876016A	A_006695
EP21876036A	A_006695
EP21876038A	A_006695
EP21876040A	A_006695
EP21876044A	A_006695
EP21877991A	A_006695
EP21877996A	A_006695
EP21878046A	A_006695
EP21880375A	A_006695
EP21880588A	A_006695
EP21880600A	A_006695
EP21883148A	A_006695
EP21883189A	A_006695
EP21883249A	A_006695
EP21883289A	A_006695
EP21883321A	A_006695
EP21883325A	A_006695
EP21883349A	A_006695
EP21885354A	A_007705
EP21886861A	A_006695
EP21890361A	A_022403
EP21892306A	A_006703
EP21899288A	A_022403
EP21909442A	A_005857
EP21910542A	A_005507
EP21911163A	A_006695
EP21917502A	A_006083
EP21918346A	A_022403
EP21918617A	A_005857
EP21919445A	A_006083
EP21928984A	A_005526
EP21930239A	A_006083
EP21933574A	A_005857
EP21944546A	A_007705
EP21956729A	A_006083
EP21956816A	A_006083
EP21957021A	A_022290
EP21958855A	A_022290
EP21959000A	A_013124
EP21959431A	A_006083
EP21959433A	A_006083
EP21960191A	A_009903
EP21963359A	A_006695
EP21964057A	A_006083
EP21965659A	A_006083
EP22152494A	A_022403
EP22167696A	A_024201
EP22177406A	A_007705
EP22178406A	A_000099
EP22191272A	A_007661
EP22192208A	A_007705
EP22197763A	A_007705
EP22202358A	A_007705
EP22202950A	A_007705
EP22203270A	A_006695
EP22205617A	A_006695
EP22306355A	A_035965
EP22306355A	A_005526
EP22702141A	A_007705
EP22702386A	A_007705
EP22703253A	A_007705
EP22703537A	A_007705
EP22705311A	A_007705
EP22705357A	A_007705
EP22710789A	A_007705
EP22711659A	A_022585
EP22711848A	A_007705
EP22714038A	A_007705
EP22716282A	A_007705
EP22716288A	A_007705
EP22719583A	A_005496
EP22719583A	A_005497
EP22720814A	A_000099
EP22722090A	A_007705
EP22723530A	A_007705
EP22727580A	A_000099
EP22731028A	A_007705
EP22731970A	A_007705
EP22732687A	A_007383
EP22733528A	A_005953
EP22736081A	A_007705
EP22736797A	A_006695
EP22736798A	A_006695
EP22736909A	A_006695
EP22738835A	A_007705
EP22739331A	A_005507
EP22739608A	A_006695
EP22739621A	A_006695
EP22739629A	A_006703
EP22739706A	A_006695
EP22739708A	A_006695
EP22739766A	A_006695
EP22739776A	A_006695
EP22739799A	A_006703
EP22739802A	A_006695
EP22739803A	A_006695
EP22740715A	A_007705
EP22741949A	A_007705
EP22742106A	A_005857
EP22742793A	A_006695
EP22743634A	A_007705
EP22743962A	A_007705
EP22745777A	A_006083
EP22750015A	A_006703
EP22750036A	A_006703
EP22750386A	A_025587
EP22750675A	A_022493
EP22754592A	A_007705
EP22756379A	A_006695
EP22756559A	A_006703
EP22756579A	A_006703
EP22757781A	A_007705
EP22759910A	A_006695
EP22763613A	A_006695
EP22765975A	A_007705
EP22767372A	A_006695
EP22767389A	A_006703
EP22767472A	A_006695
EP22776001A	A_006695
EP22776138A	A_006695
EP22777464A	A_007705
EP22778760A	A_005857
EP22780126A	A_005556
EP22780126A	A_005587
EP22781497A	A_006695
EP22781629A	A_006695
EP22781672A	A_006703
EP22781955A	A_013128
EP22783240A	A_007705
EP22784948A	A_006695
EP22784952A	A_006695
EP22787082A	A_007705
EP22787293A	A_005857
EP22789714A	A_007383
EP22796064A	A_006703
EP22799052A	A_006703
EP22802287A	A_007383
EP22802434A	A_007705
EP22806812A	A_005857
EP22811015A	A_006083
EP22811570A	A_006703
EP22814578A	A_007705
EP22817823A	A_007383
EP22819667A	A_005857
EP22824024A	A_005857
EP22824834A	A_035966
EP22825218A	A_006695
EP22828710A	A_006703
EP22832099A	A_005857
EP22843993A	A_005857
EP22846203A	A_006703
EP22849876A	A_006695
EP22852048A	A_005857
EP22852272A	A_005857
EP22852276A	A_005857
EP22853029A	A_005556
EP22853029A	A_005587
EP22853438A	A_006703
EP22853509A	A_006695
EP22853546A	A_006695
EP22858287A	A_006083
EP22858453A	A_006083
EP22858455A	A_006083
EP22858465A	A_006083
EP22858795A	A_006703
EP22860294A	A_005857
EP22867595A	A_006695
EP22870171A	A_006695
EP22872108A	A_005857
EP22873181A	A_006703
EP22874808A	A_005857
EP22876941A	A_006703
EP22877822A	A_005857
EP22880129A	A_005857
EP22882210A	A_007705
EP22882759A	A_005857
EP22885594A	A_005857
EP22887735A	A_006695
EP22887742A	A_006695
EP22890246A	A_006695
EP22890409A	A_006695
EP22890437A	A_006695
EP22891502A	A_005857
EP22891745A	A_005857
EP22891947A	A_005857
EP22893261A	A_006695
EP22894654A	A_005857
EP22895621A	A_006083
EP22897909A	A_005857
EP22900203A	A_005857
EP22900366A	A_005857
EP22900379A	A_005857
EP22904692A	A_006703
EP22906331A	A_005857
EP22907035A	A_006255
EP22910084A	A_005857
EP22914454A	A_005857
EP22915232A	A_005857
EP22920285A	A_006083
EP22920288A	A_006083
EP22920347A	A_006083
EP22921768A	A_005857
EP22923957A	A_035967
EP22926394A	A_020640
EP22928303A	A_005857
EP22929271A	A_005857
EP22930353A	A_022290
EP22930907A	A_006083
EP22934133A	A_022290
EP22935349A	A_006083
EP22936940A	A_025905
EP22937428A	A_006083
EP22940257A	A_006083
EP22947339A	A_025905
EP22947980A	A_006083
EP22949856A	A_022290
EP22955759A	A_006083
EP22959941A	A_005857
EP22963024A	A_005857
EP22964385A	A_006083
EP22965430A	A_009903
EP22966842A	A_005857
EP22968277A	A_005857
EP22968834A	A_022290
EP22969000A	A_005857
EP22970241A	A_006695
EP23150711A	A_022585
EP23151009A	A_006695
EP23151129A	A_006695
EP23161311A	A_007705
EP23170687A	A_006695
EP23179619A	A_000099
EP23182256A	A_035968
EP23182297A	A_013124
EP23194509A	A_000113
EP23196778A	A_022445
EP23199128A	A_007705
EP23204349A	A_006695
EP23207060A	A_000099
EP23207520A	A_022373
EP23209380A	A_000099
EP23209685A	A_007705
EP23211539A	A_007790
EP23211980A	A_035965
EP23211980A	A_005526
EP23703963A	A_007705
EP23704656A	A_007705
EP23707050A	A_005622
EP23709566A	A_007705
EP23709950A	A_005496
EP23709950A	A_005497
EP23710812A	A_022376
EP23710949A	A_007705
EP23716720A	A_008252
EP23737462A	A_006695
EP23737477A	A_006695
EP23740416A	A_006703
EP23740448A	A_006703
EP23740506A	A_006703
EP23747258A	A_006695
EP23749956A	A_006703
EP23752249A	A_005857
EP23752344A	A_005857
EP23753070A	A_006703
EP23753203A	A_006695
EP23753234A	A_006695
EP23756299A	A_006083
EP23756647A	A_006703
EP23758198A	A_006695
EP23758506A	A_006695
EP23758508A	A_006695
EP23758510A	A_006695
EP23759011A	A_005857
EP23761418A	A_006695
EP23761420A	A_006695
EP23762751A	A_005857
EP23792209A	A_006703
EP23794801A	A_005857
EP23796716A	A_006703
EP23796880A	A_006695
EP23799635A	A_006695
EP23802625A	A_005857
EP23807588A	A_006083
EP23818878A	A_005857
EP23818998A	A_005857
EP23820004A	A_006703
EP23820050A	A_006703
EP23822970A	A_005857
EP23823118A	A_035969
EP23826391A	A_005857
EP23827313A	A_006703
EP23831979A	A_006703
EP23834596A	A_005857
EP23834832A	A_035969
EP23835734A	A_035970
EP23835864A	A_006695
EP23838608A	A_005857
EP23839899A	A_006695
EP23839962A	A_035957
EP23839964A	A_006695
EP23840028A	A_006695
EP23841969A	A_005857
EP23842084A	A_005857
EP23843354A	A_006703
EP23843376A	A_006695
EP23843437A	A_006703
EP23845554A	A_035969
EP23845899A	A_006294
EP23846951A	A_006695
EP23846990A	A_006695
EP23848923A	A_005857
EP23849053A	A_005857
EP23849117A	A_005857
EP23849117A	A_028277
EP23849318A	A_035969
EP23849325A	A_005857
EP23850296A	A_006695
EP23850336A	A_006695
EP23850402A	A_006703
EP23850486A	A_006695
EP23850507A	A_006703
EP23851261A	A_005857
EP23851552A	A_005857
EP23851952A	A_005857
EP23851955A	A_005857
EP23852021A	A_035969
EP23852302A	A_005496
EP23852749A	A_006703
EP23852798A	A_006695
EP23852803A	A_006695
EP23852816A	A_006703
EP23852830A	A_006703
EP23852842A	A_006695
EP23852853A	A_006695
EP23852871A	A_006695
EP23852888A	A_006695
EP23852893A	A_006695
EP23852896A	A_006695
EP23852904A	A_006695
EP23852906A	A_006695
EP23852917A	A_006695
EP23852928A	A_006695
EP23852929A	A_006695
EP23852932A	A_006695
EP23852968A	A_006695
EP23852973A	A_006695
EP23853022A	A_006695
EP23853026A	A_006695
EP23853075A	A_006695
EP23853076A	A_006695
EP23853078A	A_006695
EP23853080A	A_006695
EP23853084A	A_006695
EP23853086A	A_006695
EP23853110A	A_006695
EP23855128A	A_006695
EP23855155A	A_006703
EP23857202A	A_007962
EP23857623A	A_006703
EP23858900A	A_005857
EP23858920A	A_005857
EP23860806A	A_006695
EP23860878A	A_006695
EP23862353A	A_005857
EP23862354A	A_005857
EP23863469A	A_006695
EP23863550A	A_006703
EP23864647A	A_035969
EP23864649A	A_035969
EP23865843A	A_006695
EP23865931A	A_006695
EP23867365A	A_005857
EP23867404A	A_005857
EP23867518A	A_035969
EP23868441A	A_006695
EP23868538A	A_006703
EP23868558A	A_006695
EP23869605A	A_035538
EP23869964A	A_005857
EP23870117A	A_005857
EP23870174A	A_005857
EP23870285A	A_005857
EP23870587A	A_005857
EP23870649A	A_005857
EP23871794A	A_005496
EP23872881A	A_006703
EP23872885A	A_006695
EP23872906A	A_006695
EP23872926A	A_006695
EP23872994A	A_006695
EP23873088A	A_006695
EP23873173A	A_006695
EP23873176A	A_006695
EP23873177A	A_006695
EP23873179A	A_006695
EP23873189A	A_006695
EP23873194A	A_006703
EP23873203A	A_006695
EP23873210A	A_006695
EP23873222A	A_006695
EP23873223A	A_006703
EP23873230A	A_006703
EP23873246A	A_006703
EP23873247A	A_006695
EP23873251A	A_006695
EP23873267A	A_006695
EP23873287A	A_006695
EP23873289A	A_006695
EP23874654A	A_005496
EP23877555A	A_006695
EP23877683A	A_006695
EP23880218A	A_006703
EP23880234A	A_006695
EP23881772A	A_023189
EP23882920A	A_006695
EP23883067A	A_006703
EP23885423A	A_005556
EP23886087A	A_006703
EP23886153A	A_006703
EP23886162A	A_006695
EP23886211A	A_006695
EP23886230A	A_006703
EP23886325A	A_006695
EP23886326A	A_006695
EP23886351A	A_006703
EP23886374A	A_006695
EP23886406A	A_006695
EP23887542A	A_005857
EP23888925A	A_006695
EP23889086A	A_006703
EP23889087A	A_006703
EP23890700A	A_005857
EP23891440A	A_006083
EP23896721A	A_005857
EP23897522A	A_005496
EP23898009A	A_006703
EP23898374A	A_006695
EP23899857A	A_005857
EP23903890A	A_006703
EP23903933A	A_006703
EP23904792A	A_006695
EP23907761A	A_006695
EP23909952A	A_005857
EP23910110A	A_005857
EP23910335A	A_005857
EP23910347A	A_005857
EP23910596A	A_005857
EP23910685A	A_005857
EP23912786A	A_006703
EP23912830A	A_006703
EP23912990A	A_006703
EP23914040A	A_005857
EP23914970A	A_006703
EP23915277A	A_009903
EP23915349A	A_005857
EP23916062A	A_006083
EP23916063A	A_006083
EP23916384A	A_006703
EP23916465A	A_035971
EP23917226A	A_005857
EP23918366A	A_006083
EP23919533A	A_005857
EP23919803A	A_024737
EP23920547A	A_009903
EP23920831A	A_005857
EP23920832A	A_005857
EP23921175A	A_024737
EP23921176A	A_024737
EP23921408A	A_006703
EP23922361A	A_005857
EP23922364A	A_005857
EP23922443A	A_005857
EP23922446A	A_005857
EP23922511A	A_005857
EP23922829A	A_006294
EP23923245A	A_022290
EP23924303A	A_006695
EP23926838A	A_025905
EP24156068A	A_007705
EP24156667A	A_007705
EP24189238A	A_022585
EP24193958A	A_006695
EP24200529A	A_000099
EP24201135A	A_007705
EP24204492A	A_008252
EP24205688A	A_000099
EP24207352A	A_006294
EP24211459A	A_006695
EP24215536A	A_007705
EP24217889A	A_006703
EP24218534A	A_000099
EP24219451A	A_022493
EP24219456A	A_022493
EP25151242A	A_006083
EP25152194A	A_007705
EP25152222A	A_006703
EP25153013A	A_000099
EP25157162A	A_007705
EP25157879A	A_006695
EP25161194A	A_006695
EP25173602A	A_007705
EP25174824A	A_007705
EP25176984A	A_007705
EP25177134A	A_008252
EP25179182A	A_009833
EP25179182A	A_022510
EP25179273A	A_007705
EP25181148A	A_022493
EP25186690A	A_007705
EP25187105A	A_000099
EP25188043A	A_007705
EP25198871A	A_007705
EP25199513A	A_007705
EP25204415A	A_007705
EP25206774A	A_000099
EP25207227A	A_005622
EP25209083A	A_022290
EP25212762A	A_007705
EP25214886A	A_007705
EP25215766A	A_000099
EP25219997A	A_007705
ES18306387T	A_028563
ES18706099T	A_020640
ES18811969T	A_035949
ES18816718T	A_005604
ES18904348T	A_009903
ES18913610T	A_006083
ES18928994T	A_009903
ES18929100T	A_006083
ES18929664T	A_006083
ES18931507T	A_009903
ES18938997T	A_006083
ES18939697T	A_006083
ES18945124T	A_009903
ES19746219T	A_000099
ES19752509T	A_035972
ES19769928T	A_000100
ES19788862T	A_006083
ES19827795T	A_035973
ES19919384T	A_006083
ES20732659T	A_035973
ES20754350T	A_035973
ES20768103T	A_013124
ES20799142T	A_023720
ES20817121T	A_035974
ES21799350T	A_005645
ES21891850T	A_006083
ES22727908T	A_035975
ES23198824T	A_035973
FR2013143A	A_025339
GB201810914A	A_007824
GB202102411A	A_022977
GB202107985A	A_022977
GB202108299A	A_022977
GB202113636A	A_005695
GB202118187A	A_022338
GB202208553A	A_022977
GB202305837A	A_013124
GB202307088A	A_013124
GB202312757A	A_013124
GB202313746A	A_006703
GB202314259A	A_013124
GB202317225A	A_013124
GB202320048A	A_013124
GB202405354A	A_025354
IL26346418A	A_035976
IL26379018A	A_005680
IL26419619A	A_025013
IL26504219A	A_035977
IL26504219A	A_035978
IL26504219A	A_035979
IL26504219A	A_035980
IL26504219A	A_035981
IL26504219A	A_035982
IL26504219A	A_035983
IL26504219A	A_035984
IL26927719A	A_035985
IL26927719A	A_035986
IL27333420A	A_035987
IL27333420A	A_007714
IL27333420A	A_035988
IL27333420A	A_035989
IL27582520A	A_005507
IL27631320A	A_005507
IL29022022A	A_025013
IL29055522A	A_008252
IL29055522A	A_031195
IN201841022151	A_035990
IN201847016751	A_007705
IN201847021271	A_007705
IN201847030255	A_007705
IN201847031965	A_007705
IN201847032704	A_007705
IN201847034383	A_007705
IN201847045589	A_007705
IN201917038126	A_007383
IN201927000086	A_007705
IN201927005861	A_007705
IN201927006452	A_007705
